Site,PullDate,ValidTime,Mean,Min,Max,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19,model20,model21,model22,model23,model24,model25,model26,model27,model28,model29,model30,model31,model32,model33,model34,model35,model36,model37,model38,model39,model40,model41,model42,model43,model44,model45,model46,model47,model48,model49,model50
BroomsBarn,2022-04-07,2022-04-10T07:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-10T08:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-10T09:00:00Z,0.002,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-10T10:00:00Z,0.002,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-10T11:00:00Z,0.006,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-10T12:00:00Z,0.008,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-10T13:00:00Z,0.012,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-10T14:00:00Z,0.014,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-10T15:00:00Z,0.006,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-10T16:00:00Z,0.002,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-10T17:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-10T18:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-10T21:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-11T03:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-11T06:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-11T09:00:00Z,0.002,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-11T12:00:00Z,0.056,0,2.3,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0.3,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-11T15:00:00Z,0.102,0,2.3,0,0,0,0,0,0,0,0,1.9,0,0,2.3,0,0,0.8,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-11T18:00:00Z,0.084,0,1.9,0,0,0,0,0,0,0,0.5,1.9,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BroomsBarn,2022-04-07,2022-04-11T21:00:00Z,0.242,0,1.8,0,0,0,0,0,0,0,1,1.2,1.4,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.8,0,1.5,1.6,0.2,0,0,0,0,0,0.1,1,0,0,0,0,0.3,0,0,0,0.3,0
BroomsBarn,2022-04-07,2022-04-12T00:00:00Z,0.556,0,5.8,0,0.1,0,3.5,2.7,0,0,0.5,1.9,1.9,0.6,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1.7,0,5.8,4.2,0.8,0,0,0,0,0,0.2,1,0,0,0,0,0.4,0.3,0,0,0.3,0
BroomsBarn,2022-04-07,2022-04-12T03:00:00Z,0.932,0,5.8,0,0.3,0,5.8,4.7,0,0,0,0.7,0.6,1.2,0,0,0,0.2,0,0,5.2,0,1.2,0,0.2,0,0,0,0.5,0.3,0,0,0,4.3,3.7,1.2,0,0,3.8,0,0,0.5,4.3,0,2.8,0.1,1.2,1,2.8,0,0,0,0
BroomsBarn,2022-04-07,2022-04-12T06:00:00Z,1.128,0,7.8,0,0.2,0,2.5,3.2,0,0,0,0,0.1,2.1,0.5,0.7,0,0.1,0,0,7.8,0,3.4,0.2,3.4,0,0,0,1.5,0.4,0,0,0,0,1.9,1.4,0.9,0,5.3,0.5,0,0.7,7.8,0,2.9,0.1,1.9,2.3,4.2,0,0,0.1,0.3
BroomsBarn,2022-04-07,2022-04-12T09:00:00Z,1.146,0,7.9,0,0,0,0.5,4.6,0,0.4,0,0,0,3,0.6,1.1,0,0,0.1,0.1,5,0,2.4,0.2,3.6,0.1,0,0,1.2,0.4,0,0,0,1.2,4.4,0.9,2.7,0,1.7,0.5,0.1,2.7,7.9,0,0.1,0,1.8,3.3,1.9,0.1,0.5,3.5,0.7
BroomsBarn,2022-04-07,2022-04-12T12:00:00Z,0.854,0,5.3,0,0.1,0,0.9,3.8,0,0.4,0.2,0.1,0.2,2.1,0.7,0.6,0,0.3,0.1,0.1,2.8,0,0.4,0.2,3,0.2,0,0,1,0.3,0,0,0,1.3,4.4,0.3,1.8,0,0.3,0,0.1,2.4,5.3,0,0,0,1.2,2.5,0.3,0.4,0.5,3.7,0.7
BroomsBarn,2022-04-07,2022-04-12T15:00:00Z,0.65,0,4.5,0.1,0.2,0,0.6,0.4,0,0,2.6,0.6,0.2,1.3,2.9,0.2,0,2.6,0,0,0.4,0,0.4,0.4,4.5,0.5,0,0,1.4,0.3,0,0.7,0,0.2,2.3,3.2,0.2,0,0.9,0.7,0,0,1,0,0,0.1,0.4,0.8,0.7,0.5,0,0.3,0.9
BroomsBarn,2022-04-07,2022-04-12T18:00:00Z,0.64,0,5.8,0.1,0.1,0,0,0,0,0,4.1,0.5,0.1,0.8,5.8,0.4,0,2.3,0,0,0.1,0,0.2,0.2,2.7,0.5,0,0,0.6,0.2,0,2.4,0,0.1,0.4,3.5,0.9,0,0.8,0.8,0,0.1,0.099999999999998,0.3,0,0.1,1.1,0.3,1,0.2,0,0.1,1.1
BroomsBarn,2022-04-07,2022-04-12T21:00:00Z,0.476,0,5.1,0,0,0,0,0,0,0,5.1,0,0.3,0.1,3.5,1.7,0,0.1,0,0.4,0.1,0,0,0,0.8,0.2,0,0,0,0.8,0,1.8,0,0.7,0.1,0.5,0.8,0.1,0,0.1,0.2,0.6,0,2.6,0,0,0.8,0.1,1.7,0,0,0.1,0.5
BroomsBarn,2022-04-07,2022-04-13T00:00:00Z,0.41,0,7,0,0,0,0,0.1,0,0.3,7,0,0.9,0,0,2.8,0,0.1,0.1,0.6,0,0.1,0.1,0,0,0.1,0.3,0,0.1,0.7,0,0.3,0,1,0.1,0,0.1,0.1,0,0.1,0.2,1,0,2.3,0,0,0.1,0,1.4,0.3,0.2,0,0
BroomsBarn,2022-04-07,2022-04-13T06:00:00Z,0.606,0,7,0,0,0,0.2,1.3,0,0.4,7,0,0.9,0,0,1.5,0,0,0.1,0.2,1,2.3,1.1,0,2.4,0,1.5,0,0.4,0,0,0.4,0.1,0.4,2.9,0,1.1,0,0.1,0.1,0.1,1.2,0,0.1,0,0,0.1,1.3,0.1,0.8,0.2,1,0
BroomsBarn,2022-04-07,2022-04-13T12:00:00Z,1.032,0,6.5,0.6,2.2,0,0.5,1.4,0,0.1,6.5,1.1,0.2,0.4,1.5,0.3,0,0.6,0.1,0.5,1.1,2.8,2.2,0.7,3.9,0.8,1.3,0,3.4,0.6,0,0.6,0.1,0.8,3.2,1.3,1.3,0,1.1,0.4,0.5,1.8,0,1.2,1.5,0.3,0.3,1.8,0.5,0.8,0,1.3,0
BroomsBarn,2022-04-07,2022-04-13T18:00:00Z,1.054,0,6.6,1.5,2.3,0,3.6,0.6,0,0,6.6,1.4,0.1,0.7,3,0.3,0,0.8,0.2,0.5,0.1,0.7,4.5,1.1,1.6,0.9,0.1,0,3.6,0.9,0,0.5,0,1.1,0.5,1.6,0.7,0.1,3,0.5,0.8,1.7,0.3,1.3,1.6,0.6,0.3,0.7,0.9,0.5,0,0.7,0.2
BroomsBarn,2022-04-07,2022-04-14T00:00:00Z,0.87,0,5.4,1,3.4,0,3.3,0.4,0,0,4.3,0.3,0.1,0.5,1.6,0,5.4,1.9,1,0,0,0.2,5.2,0.4,0.1,0.2,0.1,0,0.5,0.3,0,0.1,0.3,0.4,0.7,0.3,1.5,0.1,3.2,0.2,0.4,2.7,0.3,0.3,0.1,0.4,0,0.2,0.4,0.2,0.9,0.4,0.2
BroomsBarn,2022-04-07,2022-04-14T06:00:00Z,1.084,0,7.9,1.7,4.1,0,0,0,0.1,0,2.9,0,0,7.9,0.1,0,7.7,2.5,1.1,0,0,0.5,2,0,0,0.1,2.5,0,1.5,0,0.2,0,0.3,0.5,1,3.7,1.6,0,1.2,0.3,0.1,2.2,0,3.6,1.3,0.5,0.7,0,0,0,1,1.2,0.1
BroomsBarn,2022-04-07,2022-04-14T12:00:00Z,1.484,0,10.5,2.6,1.7,0,0.3,0.1,0.1,0.1,3.2,1,0,10.5,0.5,0,7,1.1,0.2,0,0.5,2.1,0.099999999999998,0.3,1.2,0,4.6,0.5,6.4,0,0.3,0,0,2,0.8,5.8,1.4,0.1,0,0.4,0.2,0.4,0.2,4.3,2.2,0.6,8.2,0.4,0.1,0.2,0.2,1.9,0.4
BroomsBarn,2022-04-07,2022-04-14T18:00:00Z,1.164,0,8.9,1.2,1.3,0,0.4,0.3,0,0.9,1.3,1.1,0,3.5,0.7,0.3,4.8,0.7,0,0.1,0.6,4.5,0,0.8,1.4,0.2,2.2,0.5,5.2,0,0.1,0,0,2,0.6,3.3,0.9,0.3,0,0.2,0.4,0.7,1.5,1.4,1.7,0.3,8.9,0.6,0.1,1.5,0.5,0.7,0.5
BroomsBarn,2022-04-07,2022-04-15T00:00:00Z,0.698,0,4.7,0.4,0.4,0,0.099999999999998,0.2,0,1.5,0.7,0.1,0,0.8,3.7,0.3,0.099999999999998,0.4,0,0.1,1.8,2.8,4.7,0.6,0.3,0.2,0.3,0,0.3,0,0,0,0,0.5,3.4,1.3,0.099999999999998,0.5,0,0.3,0.3,0.4,2.5,0.6,0.8,0.1,1.4,0.2,0.1,1.7,0.4,0,0.5
BroomsBarn,2022-04-07,2022-04-15T06:00:00Z,0.732,0,5,3.8,0,0,0.1,0,0,0.7,0.6,0,0,0.2,3.7,0,0.4,0,0,0,2.7,0,5,4.1,0.5,0,0.8,0,0,0,0,0,0,0,3.2,0,0,0.3,4,0.3,2.1,0.2,2.8,0,0,0,0,0,0.1,0.7,0,0,0.3
BroomsBarn,2022-04-07,2022-04-15T12:00:00Z,0.646,0,5.1,3.8,0,0,0.1,0,0,0,0.2,0,0,0.2,0.2,0.4,0.9,0.4,0.1,0,1.4,0.4,0.5,4.7,0.5,0.2,1,0.1,0,0,0,0.1,0.1,0.3,0.5,0.2,0.3,0.1,5.1,0.4,2.8,0.5,2.5,0,0.6,0.1,1.7,0,0.099999999999998,0.9,0.1,0.1,0.7
BroomsBarn,2022-04-07,2022-04-15T18:00:00Z,0.666,0,4.8,0.3,0,0,0,0,0,0,0.2,0,0,2,0,0.5,0.7,1.1,0.1,0,0.8,0.8,0.2,1.5,0.3,0.2,0.6,0.2,2.3,0,0.5,0.2,0.3,0.6,1.5,1.7,0.5,0.2,1.1,0.8,0.9,0.4,4.8,0,0.9,0.2,3.1,0.1,0.099999999999998,2,0.4,0.1,1.1
BroomsBarn,2022-04-07,2022-04-16T00:00:00Z,0.616,0,4.4,0.1,0,0,0,0,0,0,0.1,0,0,4.4,0,0.1,0.2,2.2,0,0,0.4,0.4,0,0.8,0.2,0,0.1,0.2,3.8,0,4,0.1,0.2,0.3,1.1,1.4,0.2,0.1,0,0.4,0.2,0.099999999999998,4,0.2,1.8,0.1,1.4,0.1,0,1.4,0.3,0,0.4
BroomsBarn,2022-04-07,2022-04-16T06:00:00Z,0.648,0,6.3,2.8,0,0,0,0,0,0,0,1,0,2.6,0,0.1,0,1.6,0,0,0,0,0,3.6,0,0,0,0.1,6.3,0,4.1,0,0,1.8,0,0.5,0.3,0,1,0,0,0,0.3,0.7,3.7,0,0,0,0,0,0,0,1.9
BroomsBarn,2022-04-07,2022-04-16T12:00:00Z,1.13,0,13,3.1,0.1,0,0,0,0,0,0,1.3,0.1,0.5,0.2,0.1,0.4,0.4,0.1,0,3.2,3.7,0.2,3.9,0.099999999999998,0.2,0.4,0.5,13,0,0.6,0,0.1,2.6,0,2.6,1.6,0.1,1.2,0,0.1,0.1,2.2,3.8,2.5,0,0,0,0.2,0.3,0.1,0,6.9
BroomsBarn,2022-04-07,2022-04-16T18:00:00Z,1.26,0,10,0.8,0.1,0.1,0,0,0,0.1,0,0.7,0.2,0.5,0.3,0,2.7,4.5,0.1,0,4.1,6.7,0.4,0.5,0.3,0.6,0.6,0.8,8.4,0,0,0,0.1,1.3,0,3.5,1.8,0.5,0.4,0,0.3,0.1,3.3,10,2.3,0,0,0,0.3,0.5,0.2,0,5.9
BroomsBarn,2022-04-07,2022-04-17T00:00:00Z,0.74,0,9.4,1.3,0,0.1,0,0,0,0.1,0,0.4,0.1,0.2,0.1,0,3.8,4.2,0,0,0.9,3.5,0.2,0.2,0.2,0.5,0.2,0.3,0.2,0,0,0,0,0.6,0,2.1,0.5,0.4,0.3,0,0.2,0,1.3,9.4,2.1,0,0,0,0.1,0.2,2.4,0,0.9
