Site,PullDate,ValidDate,ValidHoure,Mean,Min,Max,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19,model20,model21,model22,model23,model24,model25,model26,model27,model28,model29,model30,model31,model32,model33,model34,model35,model36,model37,model38,model39,model40,model41,model42,model43,model44,model45,model46,model47,model48,model49,model50,average
Cranwell,2022-07-28,2022-08-14,06:00:00,340901.81818182,71090.909090909,495545.45454545,188181.81818182,255090.90909091,483000,414000,303181.81818182,480909.09090909,372181.81818182,460000,117090.90909091,342909.09090909,156818.18181818,397272.72727273,351272.72727273,474636.36363636,284363.63636364,441181.81818182,173545.45454545,267636.36363636,261363.63636364,267636.36363636,330363.63636364,478818.18181818,495545.45454545,460000,478818.18181818,288545.45454545,386818.18181818,451636.36363636,468363.63636364,317818.18181818,71090.909090909,119181.81818182,173545.45454545,167272.72727273,380545.45454545,470454.54545455,238363.63636364,485090.90909091,445363.63636364,188181.81818182,301090.90909091,474636.36363636,305272.72727273,365909.09090909,476727.27272727,315727.27272727,280181.81818182,365909.09090909,495545.45454545,276000,340901.8
Cranwell,2022-07-28,2022-08-14,12:00:00,17289560,5938181.8181818,23704636.363636,7769818.1818182,14381272.727273,23464181.818182,17436090.909091,20854727.272727,23524818.181818,18981272.727273,22878727.272727,7575363.6363636,20371727.272727,16210818.181818,16238000,13906636.363636,23115000,13831363.636364,22583909.090909,14159636.363636,20909090.909091,20221181.818182,18512909.090909,15577272.727273,22345545.454545,22264000,18080090.909091,22303727.272727,13967272.727273,9902545.4545455,22845272.727273,23125454.545455,20039272.727273,10423181.818182,13774909.090909,9409090.9090909,8018636.3636364,17816636.363636,23704636.363636,5938181.8181818,23460000,23372181.818182,8884272.7272727,14249545.454545,22038181.818182,12988727.272727,15577272.727273,18761727.272727,17195636.363636,11700727.272727,22885000,23464181.818182,13438272.727273,17289560.0
Cranwell,2022-07-28,2022-08-14,18:00:00,16542729.090909,4961727.2727273,24846272.727273,7916181.8181818,17293909.090909,24486636.363636,10362545.454545,13866909.090909,22261909.090909,17812454.545455,23846818.181818,6889545.4545455,19598090.909091,8127363.6363636,9875363.6363636,12733636.363636,23771545.454545,11520909.090909,24808636.363636,13501000,22711454.545455,20409363.636364,16267272.727273,16114636.363636,24116545.454545,14596636.363636,10454545.454545,21155818.181818,12777545.454545,14998090.909091,23704636.363636,24400909.090909,18663454.545455,14659363.636364,15259454.545455,15522909.090909,11748818.181818,4961727.2727273,24423909.090909,10065636.363636,24438545.454545,24495000,17484181.818182,15851181.818182,21858363.636364,11924454.545455,6977363.6363636,9929727.2727273,13731000,10419000,24846272.727273,24390454.545455,15104727.272727,16542729.1
Cranwell,2022-07-28,2022-08-15,00:00:00,473590.90909091,69000,715090.90909091,238363.63636364,426545.45454545,671181.81818182,271818.18181818,246727.27272727,556181.81818182,533181.81818182,671181.81818182,299000,572909.09090909,263454.54545455,292727.27272727,397272.72727273,627272.72727273,457909.09090909,696272.72727273,460000,698363.63636364,587545.45454545,351272.72727273,345000,648181.81818182,451636.36363636,411909.09090909,572909.09090909,372181.81818182,445363.63636364,675363.63636364,700454.54545455,395181.81818182,570818.18181818,562454.54545455,416090.90909091,464181.81818182,69000,702545.45454545,200727.27272727,677454.54545455,683727.27272727,572909.09090909,345000,715090.90909091,510181.81818182,115000,104545.45454545,309454.54545455,380545.45454545,702545.45454545,673272.72727273,566636.36363636,473590.9
Cranwell,2022-07-28,2022-08-15,06:00:00,348136.36363636,104545.45454545,468363.63636364,428636.36363636,242545.45454545,468363.63636364,378454.54545455,445363.63636364,395181.81818182,146363.63636364,428636.36363636,342909.09090909,376363.63636364,336636.36363636,378454.54545455,253000,267636.36363636,255090.90909091,434909.09090909,376363.63636364,386818.18181818,466272.72727273,244636.36363636,386818.18181818,324090.90909091,232090.90909091,330363.63636364,424454.54545455,384727.27272727,422363.63636364,416090.90909091,460000,445363.63636364,282272.72727273,374272.72727273,200727.27272727,309454.54545455,273909.09090909,391000,104545.45454545,464181.81818182,411909.09090909,384727.27272727,328272.72727273,451636.36363636,294818.18181818,418181.81818182,267636.36363636,307363.63636364,194454.54545455,447454.54545455,324090.90909091,296909.09090909,348136.4
Cranwell,2022-07-28,2022-08-15,12:00:00,17494510.909091,7610909.0909091,23428636.363636,21609545.454545,13041000,23428636.363636,16622727.272727,18676000,20467909.090909,17224909.090909,22556727.272727,18504545.454545,13425727.272727,17231181.818182,15918090.909091,11966272.727273,15596090.909091,7610909.0909091,22970727.272727,22098818.181818,18460636.363636,21162090.909091,13381818.181818,20079000,13072363.636364,15807272.727273,20714636.363636,20660272.727273,19311636.363636,20917454.545455,17151727.272727,23259272.727273,21785181.818182,8215181.8181818,16557909.090909,17256272.727273,12344727.272727,12524545.454545,22573454.545455,18259909.090909,23311545.454545,21906454.545455,17199818.181818,11842909.090909,22454272.727273,11117363.636364,19964000,16557909.090909,19558363.636364,14076000,22696818.181818,9373545.4545455,12221363.636364,17494510.9
Cranwell,2022-07-28,2022-08-15,18:00:00,16246196.363636,4200636.3636364,24731272.727273,14209818.181818,16524454.545455,24357000,18615363.636364,13156000,13685000,16919636.363636,19993272.727273,22494000,14025818.181818,16102090.909091,9024363.6363636,14684454.545455,21847909.090909,8786000,24731272.727273,21419272.727273,20020454.545455,12562181.818182,16541181.818182,18117727.272727,21026181.818182,11698636.363636,18985454.545455,15299181.818182,13172727.272727,11508363.636364,23207000,23370090.909091,14046727.272727,4200636.3636364,13655727.272727,20212818.181818,11943272.727273,10634363.636364,24302636.363636,14536000,23851000,23744363.636364,4516363.6363636,6617727.2727273,22939363.636364,13965181.818182,13570000,13446636.363636,13394363.636364,15545909.090909,24647636.363636,5455181.8181818,20999000,16246196.4
Cranwell,2022-07-28,2022-08-16,00:00:00,480532.72727273,66909.090909091,675363.63636364,522727.27272727,600090.90909091,664909.09090909,499727.27272727,524818.18181818,255090.90909091,543636.36363636,560363.63636364,675363.63636364,255090.90909091,420272.72727273,501818.18181818,552000,644000,566636.36363636,660727.27272727,639818.18181818,468363.63636364,472545.45454545,236272.72727273,554090.90909091,570818.18181818,478818.18181818,558272.72727273,414000,449545.45454545,483000,535272.72727273,581272.72727273,269727.27272727,112909.09090909,370090.90909091,577090.90909091,368000,418181.81818182,629363.63636364,368000,612636.36363636,648181.81818182,66909.090909091,370090.90909091,633545.45454545,416090.90909091,480909.09090909,445363.63636364,535272.72727273,549909.09090909,631454.54545455,240454.54545455,393090.90909091,480532.7
Cranwell,2022-07-28,2022-08-16,06:00:00,312549.09090909,104545.45454545,445363.63636364,376363.63636364,234181.81818182,422363.63636364,196545.45454545,422363.63636364,138000,443272.72727273,391000,265545.45454545,223727.27272727,211181.81818182,365909.09090909,420272.72727273,359636.36363636,104545.45454545,437000,345000,380545.45454545,250909.09090909,330363.63636364,359636.36363636,261363.63636364,309454.54545455,221636.36363636,305272.72727273,131727.27272727,309454.54545455,416090.90909091,340818.18181818,424454.54545455,135909.09090909,376363.63636364,165181.81818182,250909.09090909,288545.45454545,313636.36363636,414000,361727.27272727,230000,156818.18181818,196545.45454545,445363.63636364,378454.54545455,388909.09090909,340818.18181818,386818.18181818,238363.63636364,380545.45454545,378454.54545455,401454.54545455,312549.1
Cranwell,2022-07-28,2022-08-16,12:00:00,16820652.727273,4577000,23658636.363636,19263545.454545,14640545.454545,23265545.454545,10306090.909091,22719818.181818,6210000,19412000,18343545.454545,12528727.272727,18134454.545455,10082363.636364,18101000,21153727.272727,19671272.727273,11299272.727273,23474636.363636,21168363.636364,22778363.636364,16405272.727273,11495818.181818,20576636.363636,22471000,14688636.363636,8832000,15065000,10358363.636364,19087909.090909,18107272.727273,21745454.545455,18496181.818182,12988727.272727,17904454.545455,13793727.272727,12781727.272727,15723636.363636,16311181.818182,17352454.545455,22134363.636364,4577000,12660454.545455,9425818.1818182,21448545.454545,20672818.181818,20317363.636364,18435545.454545,23658636.363636,11853363.636364,21814454.545455,15949454.545455,21346090.909091,16820652.7
Cranwell,2022-07-28,2022-08-16,18:00:00,16202287.272727,7510545.4545455,24467818.181818,14820363.636364,16313272.727273,24145818.181818,10582090.909091,22291181.818182,12888363.636364,18663454.545455,20714636.363636,12499454.545455,16716818.181818,12840272.727273,18316363.636364,18883000,12265272.727273,20365454.545455,24467818.181818,19612727.272727,22943545.454545,13532363.636364,14366636.363636,21331454.545455,24032909.090909,12725272.727273,8478636.3636364,16978181.818182,20643545.454545,12911363.636364,8953272.7272727,24104000,12957363.636364,17569909.090909,15936909.090909,13350454.545455,7510545.4545455,11822000,12169090.909091,10189000,23123363.636364,7728000,10964727.272727,11102727.272727,18538000,24162545.454545,19562545.454545,14101090.909091,16294454.545455,16123000,14218181.818182,16509818.181818,18793090.909091,16202287.3
Cranwell,2022-07-28,2022-08-17,00:00:00,465729.09090909,167272.72727273,648181.81818182,424454.54545455,522727.27272727,606363.63636364,351272.72727273,512272.72727273,625181.81818182,570818.18181818,451636.36363636,470454.54545455,439090.90909091,368000,518545.45454545,526909.09090909,332454.54545455,416090.90909091,644000,606363.63636364,648181.81818182,441181.81818182,374272.72727273,512272.72727273,589636.36363636,604272.72727273,167272.72727273,577090.90909091,560363.63636364,363818.18181818,246727.27272727,637727.27272727,269727.27272727,357545.45454545,577090.90909091,361727.27272727,290636.36363636,491363.63636364,273909.09090909,365909.09090909,581272.72727273,351272.72727273,441181.81818182,393090.90909091,595909.09090909,625181.81818182,566636.36363636,422363.63636364,307363.63636364,386818.18181818,466272.72727273,434909.09090909,616818.18181818,465729.1
Cranwell,2022-07-28,2022-08-17,06:00:00,304812.72727273,98272.727272727,428636.36363636,110818.18181818,388909.09090909,276000,194454.54545455,142181.81818182,420272.72727273,395181.81818182,363818.18181818,301090.90909091,403545.45454545,292727.27272727,240454.54545455,428636.36363636,349181.81818182,384727.27272727,355454.54545455,340818.18181818,414000,399363.63636364,131727.27272727,357545.45454545,227909.09090909,215363.63636364,98272.727272727,125454.54545455,393090.90909091,309454.54545455,112909.09090909,223727.27272727,261363.63636364,334545.45454545,401454.54545455,190272.72727273,376363.63636364,261363.63636364,227909.09090909,351272.72727273,309454.54545455,142181.81818182,359636.36363636,351272.72727273,414000,382636.36363636,426545.45454545,361727.27272727,409818.18181818,192363.63636364,319909.09090909,376363.63636364,393090.90909091,304812.7
Cranwell,2022-07-28,2022-08-17,12:00:00,17052910.909091,8338545.4545455,23115000,12012272.727273,22284909.090909,19401545.454545,13220818.181818,9770818.1818182,21615818.181818,20674909.090909,18941545.454545,12351000,19959818.181818,17348272.727273,19156909.090909,23115000,13812545.454545,21946181.818182,22485636.363636,12756636.363636,22590181.818182,19846909.090909,11163363.636364,14289272.727273,12652090.909091,15397454.545455,12392818.181818,8691909.0909091,20854727.272727,16591363.636364,14782727.272727,15575181.818182,16491000,19631545.454545,22843181.818182,10427363.636364,16405272.727273,16233818.181818,9628636.3636364,15159090.909091,16840181.818182,16200363.636364,18663454.545455,18799363.636364,23043909.090909,21781000,21001090.909091,18034090.909091,17519727.272727,8338545.4545455,14458636.363636,22571363.636364,22891272.727273,17052910.9
Cranwell,2022-07-28,2022-08-17,18:00:00,15884845.454545,6916727.2727273,24135363.636364,10751454.545455,22519090.909091,23529000,12175363.636364,10209909.090909,15324272.727273,13222909.090909,14410545.454545,8326000,11891000,15173727.272727,17565727.272727,24032909.090909,10667818.181818,19037727.272727,24135363.636364,12827727.272727,21766363.636364,19455909.090909,12687636.363636,18092636.363636,18347727.272727,7974727.2727273,19401545.454545,6916727.2727273,16284000,20823363.636364,12035272.727273,21344000,14090636.363636,23901181.818182,21109818.181818,9716454.5454545,15449727.272727,19081636.363636,12905090.909091,11631727.272727,12060363.636364,12900909.090909,13340000,11648454.545455,19228000,23416090.909091,14458636.363636,12204636.363636,14964636.363636,16823454.545455,12928090.909091,17764363.636364,23687909.090909,15884845.5
Cranwell,2022-07-28,2022-08-18,00:00:00,423409.09090909,110818.18181818,608454.54545455,393090.90909091,549909.09090909,591727.27272727,466272.72727273,372181.81818182,411909.09090909,497636.36363636,476727.27272727,313636.36363636,368000,464181.81818182,447454.54545455,608454.54545455,340818.18181818,447454.54545455,587545.45454545,355454.54545455,353363.63636364,478818.18181818,309454.54545455,568727.27272727,510181.81818182,161000,414000,257181.81818182,409818.18181818,397272.72727273,330363.63636364,468363.63636364,432818.18181818,581272.72727273,426545.45454545,192363.63636364,437000,445363.63636364,583363.63636364,313636.36363636,110818.18181818,414000,399363.63636364,483000,514363.63636364,560363.63636364,368000,372181.81818182,568727.27272727,324090.90909091,305272.72727273,411909.09090909,575000,423409.1
Cranwell,2022-07-28,2022-08-18,06:00:00,278592.72727273,46000,416090.90909091,386818.18181818,240454.54545455,273909.09090909,386818.18181818,261363.63636364,359636.36363636,345000,181909.09090909,69000,276000,326181.81818182,307363.63636364,393090.90909091,349181.81818182,110818.18181818,357545.45454545,240454.54545455,307363.63636364,334545.45454545,123363.63636364,284363.63636364,388909.09090909,146363.63636364,382636.36363636,219545.45454545,359636.36363636,69000,322000,307363.63636364,307363.63636364,186090.90909091,332454.54545455,179818.18181818,342909.09090909,123363.63636364,363818.18181818,378454.54545455,69000,129636.36363636,140090.90909091,365909.09090909,353363.63636364,217454.54545455,397272.72727273,292727.27272727,393090.90909091,46000,382636.36363636,401454.54545455,416090.90909091,278592.7
Cranwell,2022-07-28,2022-08-18,12:00:00,17023596.363636,3021363.6363636,23150545.454545,22634090.909091,22215909.090909,21444363.636364,20865181.818182,16330000,21695272.727273,18439727.272727,17158000,4790272.7272727,22995818.181818,17555272.727273,16882000,22629909.090909,19393181.818182,3021363.6363636,22468909.090909,14682363.636364,16693818.181818,21176727.272727,11104818.181818,21210181.818182,22709363.636364,17212363.636364,19796727.272727,13779090.909091,17779000,11351545.454545,21402545.454545,16031000,16882000,5398727.2727273,19094181.818182,10661545.454545,21682727.272727,17471636.363636,21762181.818182,17172636.363636,5126909.0909091,16838090.909091,4075181.8181818,19064909.090909,13609727.272727,15008545.454545,22778363.636364,20095727.272727,23150545.454545,3046454.5454545,18659272.727273,21398363.636364,22753272.727273,17023596.4
Cranwell,2022-07-28,2022-08-18,18:00:00,16786027.272727,4342818.1818182,23589636.363636,22034000,23060636.363636,23391000,16486818.181818,14743000,22887090.909091,14416818.181818,12800545.454545,19428727.272727,23223727.272727,14184727.272727,17716272.727273,23589636.363636,16823454.545455,6465090.9090909,23589636.363636,18153272.727273,18494090.909091,20398909.090909,7587909.0909091,22661272.727273,22320454.545455,18795181.818182,12012272.727273,21617909.090909,14067636.363636,10720090.909091,21714090.909091,14408454.545455,12650000,13898272.727273,9956909.0909091,13287727.272727,22960272.727273,20672818.181818,18243181.818182,15328454.545455,5482363.6363636,10546545.454545,5501181.8181818,15847000,13158090.909091,20754363.636364,22920545.454545,18765909.090909,20614272.727273,4342818.1818182,15215545.454545,17871000,23491363.636364,16786027.3
Cranwell,2022-07-28,2022-08-19,00:00:00,393885.45454545,58545.454545455,575000,531090.90909091,518545.45454545,478818.18181818,305272.72727273,261363.63636364,549909.09090909,403545.45454545,491363.63636364,466272.72727273,570818.18181818,491363.63636364,462090.90909091,568727.27272727,512272.72727273,397272.72727273,533181.81818182,374272.72727273,503909.09090909,441181.81818182,204909.09090909,495545.45454545,514363.63636364,144272.72727273,248818.18181818,531090.90909091,146363.63636364,223727.27272727,520636.36363636,309454.54545455,290636.36363636,506000,58545.454545455,290636.36363636,543636.36363636,296909.09090909,315727.27272727,447454.54545455,119181.81818182,309454.54545455,163090.90909091,240454.54545455,480909.09090909,575000,503909.09090909,368000,495545.45454545,60636.363636364,370090.90909091,493454.54545455,564545.45454545,393885.5
Cranwell,2022-07-28,2022-08-19,06:00:00,266214.54545455,31363.636363636,393090.90909091,353363.63636364,357545.45454545,357545.45454545,255090.90909091,85727.272727273,388909.09090909,263454.54545455,349181.81818182,278090.90909091,384727.27272727,345000,359636.36363636,342909.09090909,175636.36363636,345000,353363.63636364,161000,294818.18181818,121272.72727273,39727.272727273,273909.09090909,330363.63636364,110818.18181818,165181.81818182,31363.636363636,355454.54545455,273909.09090909,221636.36363636,242545.45454545,359636.36363636,393090.90909091,204909.09090909,194454.54545455,240454.54545455,351272.72727273,94090.909090909,271818.18181818,144272.72727273,244636.36363636,154727.27272727,357545.45454545,196545.45454545,315727.27272727,273909.09090909,324090.90909091,351272.72727273,234181.81818182,265545.45454545,355454.54545455,365909.09090909,266214.5
Cranwell,2022-07-28,2022-08-19,12:00:00,17221438.181818,7527272.7272727,23035545.454545,22366454.545455,14318545.454545,15702727.272727,12871636.363636,12254818.181818,22297454.545455,14847545.454545,22621545.454545,7527272.7272727,22949818.181818,15905545.454545,20858909.090909,23035545.454545,9526181.8181818,21994272.727273,21498727.272727,13061909.090909,21256181.818182,15571000,8637545.4545455,19518636.363636,20574545.454545,9896272.7272727,13191545.454545,14354090.909091,20279727.272727,19721454.545455,19021000,17632636.363636,19688000,19248909.090909,10086545.454545,12696000,17417272.727273,20403090.909091,8403363.6363636,17856363.636364,20840090.909091,21833272.727273,12861181.818182,15121454.545455,16463818.181818,16967727.272727,20028818.181818,21180909.090909,21174636.363636,11694454.545455,19073272.727273,22322545.454545,22416636.363636,17221438.2
Cranwell,2022-07-28,2022-08-19,18:00:00,16540554.545455,7192727.2727273,23876090.909091,23087818.181818,11941181.818182,15416272.727273,17415181.818182,13174818.181818,22517000,16254727.272727,23754818.181818,7192727.2727273,21404636.363636,14600818.181818,11334818.181818,23876090.909091,16871545.454545,22358090.909091,19140181.818182,20921636.363636,23002090.909091,17597090.909091,11596181.818182,19474727.272727,17385909.090909,8947000,7974727.2727273,15926454.545455,11508363.636364,18109363.636364,12307090.909091,19311636.363636,14916545.454545,12760818.181818,8054181.8181818,8838272.7272727,19351363.636364,16953090.909091,16478454.545455,10475454.545455,21086818.181818,23150545.454545,16068636.363636,11146636.363636,18274545.454545,14510909.090909,14669818.181818,17365000,18682272.727273,11598272.727273,22381090.909091,23376363.636364,22485636.363636,16540554.5
Cranwell,2022-07-28,2022-08-20,00:00:00,383723.63636364,142181.81818182,545727.27272727,514363.63636364,374272.72727273,146363.63636364,338727.27272727,219545.45454545,470454.54545455,503909.09090909,545727.27272727,307363.63636364,434909.09090909,397272.72727273,393090.90909091,535272.72727273,449545.45454545,497636.36363636,388909.09090909,506000,441181.81818182,361727.27272727,255090.90909091,424454.54545455,416090.90909091,263454.54545455,227909.09090909,451636.36363636,451636.36363636,426545.45454545,204909.09090909,391000,307363.63636364,345000,340818.18181818,179818.18181818,340818.18181818,388909.09090909,485090.90909091,491363.63636364,368000,395181.81818182,445363.63636364,142181.81818182,303181.81818182,315727.27272727,345000,361727.27272727,512272.72727273,340818.18181818,455818.18181818,508090.90909091,474636.36363636,383723.6
Cranwell,2022-07-28,2022-08-20,06:00:00,266507.27272727,52272.727272727,384727.27272727,317818.18181818,342909.09090909,309454.54545455,104545.45454545,242545.45454545,340818.18181818,257181.81818182,340818.18181818,309454.54545455,384727.27272727,319909.09090909,276000,357545.45454545,301090.90909091,353363.63636364,244636.36363636,332454.54545455,349181.81818182,52272.727272727,138000,207000,77363.636363636,255090.90909091,345000,284363.63636364,319909.09090909,340818.18181818,140090.90909091,349181.81818182,144272.72727273,177727.27272727,221636.36363636,75272.727272727,273909.09090909,309454.54545455,211181.81818182,273909.09090909,240454.54545455,376363.63636364,154727.27272727,292727.27272727,322000,357545.45454545,221636.36363636,253000,332454.54545455,188181.81818182,317818.18181818,307363.63636364,280181.81818182,266507.3
Cranwell,2022-07-28,2022-08-20,12:00:00,16853856.363636,4192272.7272727,23397272.727273,22126000,23217454.545455,14475363.636364,11976727.272727,18638363.636364,22864090.909091,6496454.5454545,22874545.454545,12422090.909091,22036090.909091,21586545.454545,20775272.727273,21906454.545455,20812909.090909,17201909.090909,6212090.9090909,18538000,21801909.090909,4940818.1818182,18272454.545455,20704181.818182,8537181.8181818,14188909.090909,22895454.545455,15612818.181818,15667181.818182,20384272.727273,16056090.909091,16618545.454545,8533000,11623363.636364,14908181.818182,4192272.7272727,18002727.272727,20549454.545455,11562727.272727,15888818.181818,19280272.727273,23219545.454545,13438272.727273,15656727.272727,17787363.636364,23397272.727273,11654727.272727,18830727.272727,21783090.909091,15397454.545455,15150727.272727,20206545.454545,21789363.636364,16853856.4
Cranwell,2022-07-28,2022-08-20,18:00:00,15391390.909091,5323454.5454545,23924181.818182,23046000,23924181.818182,9519909.0909091,10784909.090909,10573727.272727,23138000,18847454.545455,22276545.454545,17337818.181818,13421545.454545,13720545.454545,12857000,17500909.090909,10483818.181818,12599818.181818,12806818.181818,18393727.272727,22029818.181818,9563818.1818182,18952000,19826000,14983454.545455,14703272.727273,12754545.454545,17745545.454545,13452909.090909,13630636.363636,16495181.818182,16348818.181818,12382363.636364,9312909.0909091,9494818.1818182,5323454.5454545,8909363.6363636,15941090.909091,15366090.909091,15320090.909091,15217636.363636,19819727.272727,11485363.636364,19650363.636364,16610181.818182,22080000,14858000,15205090.909091,14385454.545455,12788000,12524545.454545,18630000,22546272.727273,15391390.9
Cranwell,2022-07-28,2022-08-21,00:00:00,336845.45454545,119181.81818182,514363.63636364,506000,514363.63636364,313636.36363636,190272.72727273,288545.45454545,499727.27272727,399363.63636364,273909.09090909,355454.54545455,227909.09090909,271818.18181818,345000,393090.90909091,257181.81818182,292727.27272727,290636.36363636,288545.45454545,330363.63636364,414000,428636.36363636,434909.09090909,370090.90909091,292727.27272727,290636.36363636,355454.54545455,315727.27272727,345000,156818.18181818,317818.18181818,376363.63636364,190272.72727273,236272.72727273,119181.81818182,303181.81818182,311545.45454545,332454.54545455,322000,439090.90909091,409818.18181818,370090.90909091,376363.63636364,395181.81818182,447454.54545455,342909.09090909,342909.09090909,213272.72727273,290636.36363636,326181.81818182,468363.63636364,468363.63636364,336845.5
Cranwell,2022-07-28,2022-08-21,06:00:00,250365.45454545,64818.181818182,345000,317818.18181818,296909.09090909,192363.63636364,119181.81818182,209090.90909091,234181.81818182,211181.81818182,230000,173545.45454545,340818.18181818,269727.27272727,292727.27272727,265545.45454545,253000,265545.45454545,328272.72727273,184000,163090.90909091,244636.36363636,330363.63636364,340818.18181818,232090.90909091,146363.63636364,303181.81818182,328272.72727273,119181.81818182,171454.54545455,269727.27272727,307363.63636364,188181.81818182,246727.27272727,138000,326181.81818182,288545.45454545,282272.72727273,184000,227909.09090909,309454.54545455,345000,171454.54545455,276000,315727.27272727,332454.54545455,317818.18181818,64818.181818182,342909.09090909,273909.09090909,259272.72727273,242545.45454545,244636.36363636,250365.5
Cranwell,2022-07-28,2022-08-21,12:00:00,16043545.454545,4522636.3636364,22728181.818182,22406181.818182,22412454.545455,16133454.545455,12744090.909091,15083818.181818,18050818.181818,10184818.181818,15198818.181818,18374909.090909,20194000,15985000,7031727.2727273,19974454.545455,14496272.727273,11424727.272727,19734000,13082818.181818,12001818.181818,19679636.363636,7100727.2727273,20706272.727273,17845909.090909,10797454.545455,16704272.727273,19579272.727273,7207363.6363636,11663090.909091,18791000,17381727.272727,12819363.636364,17153818.181818,10228727.272727,20156363.636364,18341454.545455,21333545.454545,17103636.363636,14119909.090909,15050363.636364,22728181.818182,13864818.181818,19777909.090909,14638454.545455,21153727.272727,18441818.181818,4522636.3636364,21381636.363636,20064363.636364,17576181.818182,13254272.727273,16495181.818182,16043545.5
Cranwell,2022-07-28,2022-08-21,18:00:00,14890827.272727,3253454.5454545,22893363.636364,22190818.181818,22353909.090909,9940181.8181818,11882636.363636,12158636.363636,19869909.090909,14653090.909091,17739272.727273,16476363.636364,15131909.090909,14701181.818182,14090636.363636,21201818.181818,10870636.363636,10423181.818182,14669818.181818,18908090.909091,11276272.727273,20867272.727273,7659000,17066000,9936000,13783272.727273,14676090.909091,11474909.090909,8330181.8181818,7376727.2727273,16804636.363636,19748636.363636,14916545.454545,10345818.181818,11238636.363636,9756181.8181818,20720909.090909,21716181.818182,17427727.272727,13501000,5453090.9090909,22893363.636364,13843909.090909,17632636.363636,17423545.454545,11129909.090909,19167363.636364,3253454.5454545,15410000,15811454.545455,18320545.454545,17429818.181818,20888181.818182,14890827.3
Cranwell,2022-07-28,2022-08-22,00:00:00,314430.90909091,69000,495545.45454545,334545.45454545,462090.90909091,221636.36363636,142181.81818182,198636.36363636,457909.09090909,288545.45454545,403545.45454545,248818.18181818,267636.36363636,376363.63636364,280181.81818182,478818.18181818,313636.36363636,230000,181909.09090909,365909.09090909,133818.18181818,422363.63636364,303181.81818182,307363.63636364,154727.27272727,326181.81818182,357545.45454545,359636.36363636,96181.818181818,271818.18181818,361727.27272727,495545.45454545,353363.63636364,290636.36363636,209090.90909091,133818.18181818,411909.09090909,395181.81818182,368000,397272.72727273,73181.818181818,464181.81818182,276000,393090.90909091,342909.09090909,305272.72727273,430727.27272727,69000,416090.90909091,418181.81818182,407727.27272727,244636.36363636,478818.18181818,314430.9
Cranwell,2022-07-28,2022-08-22,06:00:00,216994.54545455,6272.7272727273,355454.54545455,276000,227909.09090909,133818.18181818,307363.63636364,253000,313636.36363636,292727.27272727,129636.36363636,158909.09090909,146363.63636364,171454.54545455,152636.36363636,273909.09090909,25090.909090909,127545.45454545,81545.454545455,138000,294818.18181818,299000,355454.54545455,273909.09090909,209090.90909091,309454.54545455,269727.27272727,202818.18181818,276000,204909.09090909,273909.09090909,194454.54545455,161000,242545.45454545,66909.090909091,179818.18181818,290636.36363636,299000,150545.45454545,202818.18181818,6272.7272727273,286454.54545455,223727.27272727,290636.36363636,230000,69000,311545.45454545,280181.81818182,273909.09090909,87818.181818182,278090.90909091,271818.18181818,273909.09090909,216994.5
Cranwell,2022-07-28,2022-08-22,12:00:00,15642676.363636,5557636.3636364,22228454.545455,19612727.272727,17549000,10688727.272727,19046090.909091,14832909.090909,21873000,22228454.545455,18757545.454545,12116818.181818,9676727.2727273,11765545.454545,14529727.272727,21626272.727273,6561272.7272727,5913090.9090909,6745272.7272727,11339000,21538454.545455,19681727.272727,20881909.090909,17565727.272727,14011181.818182,21749636.363636,12380272.727273,16553727.272727,16946818.181818,12564272.727273,16976090.909091,15366090.909091,8449363.6363636,16227545.454545,5557636.3636364,15976636.363636,20467909.090909,19907545.454545,16928000,10293545.454545,9032727.2727273,21206000,13352545.454545,19424545.454545,13377636.363636,9996636.3636364,20973909.090909,18220181.818182,21979636.363636,14519272.727273,19297000,19317909.090909,16549545.454545,15642676.4
Cranwell,2022-07-28,2022-08-22,18:00:00,14119992.727273,3596363.6363636,22776272.727273,18032000,10874818.181818,10090727.272727,10632272.727273,10019636.363636,20240000,22776272.727273,20915363.636364,17900272.727273,14209818.181818,16783727.272727,10521454.545455,17946272.727273,7661090.9090909,3596363.6363636,10954272.727273,15924363.636364,19497727.272727,21438090.909091,11121545.454545,12384454.545455,11899363.636364,18057090.909091,8930272.7272727,13352545.454545,15142363.636364,10824636.363636,11794818.181818,6481818.1818182,6624000,17557363.636364,10454545.454545,14847545.454545,11740454.545455,12495272.727273,15261545.454545,9450909.0909091,10076090.909091,17323181.818182,12183727.272727,18088454.545455,10858090.909091,10991909.090909,22682181.818182,12148181.818182,22462636.363636,13860636.363636,19382727.272727,20120818.181818,17385909.090909,14119992.7
