Site,PullDate,ValidDate,ValidHoure,Mean,Min,Max,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19,model20,model21,model22,model23,model24,model25,model26,model27,model28,model29,model30,model31,model32,model33,model34,model35,model36,model37,model38,model39,model40,model41,model42,model43,model44,model45,model46,model47,model48,model49,model50,average
BroomsBarn,2022-05-16,2022-05-18,06:00:00,1201482.3636364,803954.54545455,1313090.9090909,803954.54545455,1263536.3636364,1267090.9090909,1292600,1075563.6363636,953245.45454546,1200809.0909091,1254963.6363636,978336.36363637,1236354.5454546,1068036.3636364,1291554.5454545,1197881.8181818,1265627.2727273,1256636.3636364,1266254.5454545,1249109.0909091,1285072.7272727,1266881.8181818,1176554.5454545,1247436.3636364,1250572.7272727,1269809.0909091,1213145.4545454,1229245.4545455,1133481.8181818,1299290.9090909,1283818.1818182,1037300,1287163.6363636,1291345.4545455,1263745.4545455,1243463.6363636,1135990.9090909,1289045.4545455,1021409.0909091,916027.27272727,1219000,1132436.3636364,1296990.9090909,1222763.6363636,1270645.4545455,1200181.8181818,1265000,1025381.8181818,1275454.5454545,1275036.3636364,1283190.9090909,1232590.9090909,1313090.9090909,1201482.4
BroomsBarn,2022-05-16,2022-05-18,07:00:00,3163210.9090909,2149036.3636364,3411527.2727273,2149036.3636364,3345454.5454545,3351936.3636364,3354654.5454545,2990209.0909091,2524145.4545455,3228781.8181818,3196790.9090909,2838827.2727273,3215609.0909091,3175881.8181818,3356118.1818182,3011327.2727273,3329354.5454545,3295690.9090909,3309490.9090909,3281263.6363636,3351518.1818182,3346290.9090909,3026172.7272727,3161663.6363636,3371381.8181818,3305727.2727273,3163754.5454545,3310118.1818182,3167309.0909091,3112736.3636364,3087436.3636364,2434445.4545454,3346918.1818182,3381836.3636364,3147654.5454545,3297363.6363636,3072172.7272727,3357581.8181818,2753727.2727273,2677409.0909091,3276872.7272727,3116290.9090909,3368245.4545455,3225227.2727273,3277500,3167309.0909091,3348800,3057745.4545454,3272272.7272727,3329772.7272727,3198045.4545455,3283145.4545455,3411527.2727273,3163210.9
BroomsBarn,2022-05-16,2022-05-18,08:00:00,5450092.5454545,3887418.1818182,5868763.6363636,4524727.2727273,5645872.7272727,5799554.5454545,5727209.0909091,5511845.4545455,4751381.8181818,5589209.0909091,5598618.1818182,5249018.1818182,5397472.7272727,5633745.4545454,5739963.6363636,5083209.0909091,5654445.4545455,5718218.1818182,5652563.6363636,5419427.2727273,5761081.8181818,5768609.0909091,5381581.8181818,5037418.1818182,5743309.0909091,5417127.2727273,5535681.8181818,5781572.7272727,5602172.7272727,4893772.7272727,5035745.4545455,3887418.1818182,5507036.3636364,5825272.7272727,5435318.1818182,5734109.0909091,5418172.7272727,5774045.4545455,4538527.2727273,5222672.7272727,5664900,5589000,5781363.6363636,5659672.7272727,5600709.0909091,5617227.2727273,5778018.1818182,5456645.4545455,5304009.0909091,5610954.5454545,5166218.1818182,5410018.1818182,5868763.6363636,5450092.5
BroomsBarn,2022-05-16,2022-05-18,09:00:00,7670767.6363636,5972472.7272727,8277909.0909091,7107000,7748909.0909091,8108754.5454545,7893600,7881054.5454545,7233081.8181818,7825018.1818182,7989363.6363636,7685763.6363636,7614881.8181818,7857845.4545455,7999609.0909091,7210500,7857009.0909091,8048118.1818182,7722981.8181818,7084627.2727273,8069236.3636364,7930400,7805363.6363636,6935545.4545455,7887327.2727273,7000572.7272727,7984345.4545455,8184445.4545455,7999190.9090909,7212800,7285563.6363636,5972472.7272727,7384254.5454545,8236090.9090909,7889418.1818182,7979118.1818182,7853245.4545455,8039127.2727273,6581554.5454545,7419590.9090909,7855127.2727273,7829409.0909091,8035572.7272727,8087009.0909091,7862445.4545455,8023863.6363636,8142627.2727273,7667781.8181818,7293718.1818182,7342645.4545454,7299154.5454545,7303336.3636364,8277909.0909091,7670767.6
BroomsBarn,2022-05-16,2022-05-18,10:00:00,9592756.3636364,7858263.6363636,10368818.181818,8982754.5454546,9510918.1818182,10040127.272727,9736109.0909091,9745309.0909091,8107918.1818182,9703281.8181818,10016709.090909,9811800,9754300,9968200,9344063.6363636,9342390.9090909,9762245.4545455,9948127.2727273,9536218.1818182,9109463.6363636,10063754.545455,9621109.0909091,9923663.6363636,8916472.7272727,9838145.4545455,7858263.6363636,10153454.545455,10259254.545455,10150109.090909,9575945.4545455,9394036.3636364,8915636.3636364,9317927.2727273,10289781.818182,10089263.636364,9768100,9975518.1818182,9882681.8181818,8549518.1818182,9418500,9596854.5454546,9512590.9090909,9596227.2727273,10139863.636364,9838145.4545454,10146763.636364,10044936.363636,9291163.6363636,9609190.9090909,8663263.6363636,9539354.5454545,8909572.7272727,10368818.181818,9592756.4
BroomsBarn,2022-05-16,2022-05-18,11:00:00,11081098.909091,7867254.5454545,11947663.636364,10656527.272727,10815227.272727,10934827.272727,11264772.727273,11020554.545455,7867254.5454545,11317045.454545,11473445.454545,11165036.363636,11460900,11606636.363636,9994963.6363636,11016581.818182,10964936.363636,11292581.818182,11238427.272727,11395454.545455,11554572.727273,11087881.818182,11547672.727273,10823381.818182,11520281.818182,8619145.4545455,11707000,11831827.272727,11784990.909091,11346109.090909,11214381.818182,10898027.272727,11248045.454545,11667690.909091,11536590.909091,10920609.090909,11505018.181818,11239054.545455,10006254.545455,11357818.181818,11004245.454545,11044390.909091,11027454.545455,11554363.636364,11516309.090909,11876572.727273,11167336.363636,10341009.090909,11460063.636364,10164536.363636,11369109.090909,10680363.636364,11947663.636364,11081098.9
BroomsBarn,2022-05-16,2022-05-18,12:00:00,12005778.363636,7871436.3636364,12881672.727273,12244990.909091,11722263.636364,11160854.545455,12382154.545455,12012481.818182,7871436.3636364,12280118.181818,12191672.727273,12106154.545455,12256072.727273,12608390.909091,10809581.818182,11491427.272727,11457136.363636,12008300,12365218.181818,12666936.363636,12286600,11340463.636364,12437981.818182,12132918.181818,12363545.454545,10500754.545455,12476245.454545,12751827.272727,12805563.636364,12450945.454545,12629927.272727,11820745.454545,12378809.090909,12324236.363636,12053672.727273,11365972.727273,12261090.909091,12228263.636364,11466754.545455,12246036.363636,12028790.909091,12209236.363636,12503009.090909,12208818.181818,12522663.636364,12881672.727273,11859009.090909,11234245.454545,12068518.181818,11231318.181818,12491509.090909,12285554.545455,12807027.272727,12005778.4
BroomsBarn,2022-05-16,2022-05-18,13:00:00,12189594.363636,8309063.6363636,13034727.272727,12959872.727273,11759063.636364,10585645.454545,12756218.181818,12562809.090909,8309063.6363636,12158009.090909,12540227.272727,12695163.636364,11677309.090909,12772109.090909,11295927.272727,11323318.181818,11447936.363636,11963345.454545,12618845.454545,12926836.363636,12469345.454545,11367436.363636,12424809.090909,12462654.545455,12494436.363636,11999100,12560090.909091,12966145.454545,13034727.272727,12501754.545455,12873100,12538554.545455,12542109.090909,12569918.181818,11787918.181818,10962845.454545,12411845.454545,12362918.181818,12111590.909091,12308554.545455,11897690.909091,12717745.454545,12947327.272727,11968781.818182,12602327.272727,12934572.727273,12377972.727273,11514009.090909,11926754.545455,11592418.181818,12845918.181818,12257536.363636,12795109.090909,12189594.4
BroomsBarn,2022-05-16,2022-05-18,14:00:00,11625040.545455,9066390.9090909,12497781.818182,12447181.818182,11442709.090909,9088136.3636364,12108245.454545,12213836.363636,9066390.9090909,11791472.727273,12332390.909091,11987809.090909,10857463.636364,12088381.818182,11147054.545455,10864990.909091,11170472.727273,10269709.090909,12067890.909091,12497781.818182,12116190.909091,11468009.090909,12061827.272727,12049281.818182,11920272.727273,12192718.181818,11846881.818182,12489209.090909,12407036.363636,11821372.727273,11988854.545455,12324445.454545,11980909.090909,12250845.454545,10541109.090909,9567163.6363636,12076672.727273,11642809.090909,11175909.090909,11888072.727273,11246581.818182,12370445.454545,11794190.909091,11003409.090909,11708254.545455,12409754.545455,12174318.181818,10478590.909091,11667690.909091,11212918.181818,12367309.090909,11388554.545455,12178500,11625040.5
BroomsBarn,2022-05-16,2022-05-18,15:00:00,10363118.363636,7920572.7272727,11526972.727273,10809581.818182,10831327.272727,7920572.7272727,10640009.090909,10940681.818182,9273600,10820245.454545,10870218.181818,10327209.090909,9878081.8181818,10628718.181818,10593800,9312490.9090909,10251518.181818,9381490.9090909,11146218.181818,11300945.454545,10646909.090909,9752627.2727273,11315163.636364,10967027.272727,10722600,11526972.727273,10591290.909091,11229018.181818,10994000,10011481.818182,9230109.0909091,10854536.363636,10825263.636364,10972881.818182,9252272.7272727,8487000,10779890.909091,10493018.181818,9138318.1818182,10802054.545455,10629345.454545,11222745.454545,10495318.181818,9484154.5454545,10352927.272727,11376636.363636,10945909.090909,8278327.2727273,10598609.090909,10124600,10378854.545455,10033436.363636,10715909.090909,10363118.4
BroomsBarn,2022-05-16,2022-05-18,16:00:00,8471389.2727273,6288618.1818182,9793818.1818182,8709472.7272727,8786627.2727273,7414572.7272727,8268290.9090909,9192472.7272727,7949218.1818182,8232327.2727273,8385800,8638381.8181818,8439954.5454545,8785372.7272727,9461990.9090909,6288618.1818182,8002954.5454545,9053427.2727273,9793818.1818182,9491054.5454545,8253236.3636364,7492145.4545455,9455718.1818182,9162154.5454545,9003245.4545454,9632400,9181181.8181818,9543954.5454545,9015790.9090909,8099763.6363636,6814272.7272727,8363636.3636364,9069945.4545455,8829490.9090909,7727163.6363636,7224300,8387263.6363636,8548681.8181818,6987190.9090909,9137900,9225718.1818182,9426654.5454545,8918354.5454545,6314754.5454546,8596772.7272727,9664181.8181818,9108000,6714954.5454545,8555372.7272727,8345863.6363636,8192600,7013327.2727273,8669118.1818182,8471389.3
BroomsBarn,2022-05-16,2022-05-18,17:00:00,6218735.8181818,3467772.7272727,7445518.1818182,6790854.5454546,5651518.1818182,6011781.8181818,6020145.4545454,7143381.8181818,5544463.6363636,5426536.3636364,5937763.6363636,6694254.5454546,6968581.8181818,6979663.6363636,7286609.0909091,3933836.3636364,5017554.5454546,6797754.5454546,7375054.5454545,7372127.2727273,5728045.4545455,5731181.8181818,6651390.9090909,5927309.0909091,6762209.0909091,7091109.0909091,6908572.7272727,7385509.0909091,6865709.0909091,6233209.0909091,4958800,6046072.7272727,6544127.2727273,6395672.7272727,5498672.7272727,5448281.8181818,5763800,6214809.0909091,5250272.7272727,6751336.3636364,6667281.8181818,7153000,6328972.7272727,3467772.7272727,6307436.3636363,7445518.1818182,7042390.9090909,4917400,6552909.0909091,6212927.2727273,6542663.6363636,4688236.3636364,6502309.0909091,6218735.8
BroomsBarn,2022-05-16,2022-05-18,18:00:00,3861750.1818182,1854218.1818182,5033863.6363636,4666072.7272727,2878763.6363636,3505827.2727273,3697981.8181818,4405754.5454546,3189054.5454546,3901845.4545455,3705509.0909091,4287827.2727273,4689490.9090909,4650390.9090909,4455936.3636364,2507418.1818182,2504490.9090909,4202727.2727273,4428754.5454545,5033863.6363636,3258681.8181818,4021445.4545455,4118254.5454546,3097890.9090909,4169690.9090909,4386309.0909091,4149827.2727273,4463254.5454546,4465554.5454545,3550990.9090909,2489645.4545454,4058663.6363636,3891390.9090909,3943872.7272727,3134063.6363636,3659718.1818182,3892227.2727273,4316890.9090909,3536772.7272727,4163627.2727272,3755063.6363636,4645163.6363636,4143136.3636364,1854218.1818182,4105500,4700363.6363636,4223009.0909091,2519127.2727273,4036290.9090909,4080827.2727273,4316681.8181818,3042690.9090909,4184954.5454545,3861750.2
BroomsBarn,2022-05-16,2022-05-18,19:00:00,1864028.7272727,618072.72727271,2646045.4545455,2465181.8181818,1371427.2727273,1561281.8181818,1549990.9090909,2029854.5454546,1322290.9090909,2481909.0909091,1819718.1818182,2119136.3636364,2206536.3636364,2154472.7272727,2194827.2727273,965163.63636362,1208127.2727272,2172872.7272727,2124990.9090909,2646045.4545455,1367454.5454545,2170781.8181818,2259227.2727273,1707436.3636364,1861118.1818182,2189600,2072300,1970263.6363636,2109100,1383345.4545455,1083509.0909091,2052227.2727273,1919872.7272727,1798600,1326054.5454545,1661018.1818182,2267800,2394509.0909091,1825154.5454545,2153845.4545454,1828081.8181818,2327390.9090909,2193781.8181818,618072.72727271,2061218.1818182,2281181.8181818,1672309.0909091,1204154.5454545,1631954.5454545,1994727.2727273,2064354.5454546,1117381.8181818,2239781.8181818,1864028.7
BroomsBarn,2022-05-16,2022-05-18,20:00:00,593688.54545455,207209.0909091,831763.63636364,785345.45454544,524818.18181818,425709.0909091,526700.00000002,621627.27272728,360890.90909091,831763.63636364,625181.81818182,679545.45454545,619536.36363634,562036.36363637,768199.99999999,207209.0909091,512272.72727273,786390.90909092,703172.72727273,809181.81818182,403127.27272728,681427.27272726,748545.45454545,596536.36363634,580645.45454548,765900.00000001,703800.00000001,606781.81818181,604900.00000001,347090.90909091,348554.54545454,649436.36363635,672227.27272727,524190.9090909,465854.54545455,416300.00000001,755654.54545456,700663.63636362,638145.45454548,733700.00000002,696063.63636365,755863.63636364,660727.27272727,240872.72727275,604690.9090909,782209.0909091,519381.81818181,397690.9090909,479654.54545453,594445.45454546,613263.63636364,311754.54545453,734745.45454547,593688.5
BroomsBarn,2022-05-16,2022-05-18,21:00:00,66060.181818182,19027.272727285,106009.09090908,78618.181818164,60427.272727291,33872.727272752,56663.636363618,47672.727272733,30736.363636358,87818.181818182,76736.363636388,83845.454545436,39936.363636345,41190.909090903,92418.181818206,19027.272727285,57709.090909103,97018.18181817,76736.363636358,78409.090909091,46418.181818176,74854.545454552,79454.545454545,67118.181818164,75481.81818183,91163.636363649,86145.454545448,68372.727272721,58963.63636363,31363.636363636,47672.727272703,77363.636363636,94300.000000012,60427.272727291,71300.000000012,26136.363636364,78827.272727267,79663.636363618,85936.363636376,79454.545454545,92000,86145.454545448,93463.63636363,41190.909090933,66281.818181812,106009.09090908,83636.363636364,36172.727272733,58963.63636363,52690.909090903,74854.545454552,44954.545454545,27390.909090891,66060.2
BroomsBarn,2022-05-16,2022-05-18,22:00:00,-25.090909091761,-1881.818181806,1672.7272727334,0,-1463.6363636303,1045.4545454545,1254.5454545272,1672.7272727334,-627.27272727881,-1254.5454545576,-209.09090907265,0,627.27272727881,-1881.818181806,-627.27272724839,0,1045.4545454545,-836.36363638189,0,0,836.36363635147,-1672.7272727334,-418.18181820616,627.27272727881,0,1672.7272727334,0,0,-1463.6363636303,0,0,836.36363638189,-836.36363635147,1672.7272727334,-418.18181817573,-627.27272727881,-418.18181820616,1045.4545454545,0,209.09090907265,418.18181817573,-836.36363638189,0,1045.4545454545,-209.09090910308,0,0,209.09090910308,0,-1045.4545454545,-1045.4545454545,209.09090910308,209.09090907265,-25.1
BroomsBarn,2022-05-16,2022-05-18,23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
BroomsBarn,2022-05-16,2022-05-19,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
BroomsBarn,2022-05-16,2022-05-19,01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
BroomsBarn,2022-05-16,2022-05-19,02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
BroomsBarn,2022-05-16,2022-05-19,03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
BroomsBarn,2022-05-16,2022-05-19,04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
BroomsBarn,2022-05-16,2022-05-19,05:00:00,137648.72727273,45581.818181824,198218.18181816,123363.63636364,122736.36363636,189227.27272727,82800.000000012,169154.54545453,107054.54545455,181699.99999999,198218.18181816,71300.000000012,196754.54545456,180445.45454546,97018.18181817,195500,45581.818181824,58963.63636363,181490.90909092,117090.90909091,68372.727272721,190900.00000001,174590.90909091,191109.09090911,179399.99999998,162254.54545453,89072.727272709,65027.272727254,111863.63636364,157236.36363636,89072.727272739,154309.0909091,183163.63636362,185254.54545453,151590.90909091,158281.81818181,131727.27272727,70463.63636363,144690.9090909,138627.27272728,98690.909090903,180654.54545456,188600.00000002,145527.27272725,148663.63636365,84054.545454539,133818.18181818,167481.81818183,136954.54545455,141136.36363636,59381.818181806,179609.09090908,102454.54545455,137648.7
BroomsBarn,2022-05-16,2022-05-19,06:00:00,860555.45454545,349599.99999999,1233009.0909091,851627.27272728,817336.36363635,1178436.3636363,430936.36363638,920418.18181818,671390.90909091,1192236.3636364,1104627.2727272,378872.72727275,1233009.0909091,914354.54545455,441390.90909089,1204363.6363636,410027.27272728,349599.99999999,1017018.1818182,882572.72727274,479027.27272728,1178854.5454546,1037090.9090909,1179481.8181818,1175300,690836.36363635,539036.36363637,644627.27272728,614099.99999999,894490.90909092,466272.72727273,1140172.7272727,990881.81818181,1129509.0909091,1024127.2727272,844518.1818182,986490.90909092,894909.09090909,924181.81818182,1019527.2727273,763390.90909089,1161290.9090909,1159409.0909091,608454.54545455,949063.63636365,481954.54545455,930454.54545455,1110690.9090909,677663.63636365,1093963.6363636,401454.54545455,1066363.6363636,771963.63636363,860555.5
BroomsBarn,2022-05-16,2022-05-19,07:00:00,2357445.6363636,830927.27272729,3183200,2362100,2461209.0909091,3046245.4545454,1317900,2084009.0909091,1548945.4545454,3042900,2682636.3636364,1956463.6363636,3183200,2231418.1818182,1207081.8181818,3140754.5454546,1871781.8181818,830927.27272729,2831509.0909091,2495500,2049509.0909091,2942327.2727273,2973481.8181818,2792618.1818182,3077818.1818182,2242081.8181818,1006981.8181818,2181445.4545455,1736709.0909091,2343909.0909091,1212100,2976409.0909091,2269263.6363636,2765018.1818182,2939609.0909091,2147990.9090909,2936681.8181818,2408518.1818182,2734072.7272727,3036836.3636364,2685981.8181818,2991463.6363636,2989581.8181818,1277336.3636364,2213645.4545454,1798809.0909091,2454100,2913263.6363636,2155518.1818182,3097472.7272727,1516118.1818182,2563245.4545455,2147781.8181818,2357445.6
BroomsBarn,2022-05-16,2022-05-19,08:00:00,4387283.4545455,1592645.4545455,5515190.9090909,4855509.0909091,4942909.0909091,5161827.2727273,3690872.7272727,2870818.1818182,2844681.8181818,4939563.6363637,4869309.0909091,4655200,5416081.8181818,4407218.1818182,2144018.1818182,4901718.1818182,4480190.9090909,1592645.4545455,5360045.4545455,5092827.2727273,4519918.1818182,5004590.9090909,5497836.3636364,4087727.2727273,5146145.4545454,4316890.9090909,1993890.9090909,4046954.5454545,3706972.7272727,4877881.8181818,3374518.1818182,4754518.1818182,3373472.7272727,4929318.1818182,5440336.3636364,4110100,5368200,4612545.4545455,5121472.7272727,5515190.9090909,5116454.5454545,4522845.4545454,4611500,1904609.0909091,4346163.6363636,3832427.2727273,4573863.6363636,5169145.4545454,4838781.8181818,5435527.2727273,4030227.2727273,4662727.2727273,4295981.8181818,4387283.5
BroomsBarn,2022-05-16,2022-05-19,09:00:00,6411379.6363636,3061300,7891927.2727273,7538145.4545455,7445518.1818182,6933872.7272727,6608318.1818182,3609327.2727273,6299072.7272727,7156345.4545455,6818245.4545455,7268418.1818182,7424609.0909091,5966409.0909091,3772836.3636364,5761290.9090909,7373381.8181818,3684390.9090909,7656072.7272727,7004963.6363636,6691327.2727273,6335036.3636364,7891927.2727273,5549272.7272727,6872400,6057990.9090909,3943245.4545454,6176545.4545455,5680581.8181818,7813100,6346327.2727273,5844718.1818182,4171990.9090909,7525390.9090909,7786127.2727273,5869809.0909091,7710018.1818182,6398390.9090909,7385090.9090909,7364390.9090909,6556672.7272727,5870018.1818182,4286781.8181818,3061300,7243118.1818182,5651727.2727273,6712027.2727273,7386972.7272727,7642690.9090909,7371918.1818182,6546009.0909091,7286400,7218445.4545455,6411379.6
BroomsBarn,2022-05-16,2022-05-19,10:00:00,7857414.7272727,3694009.0909091,9954818.1818182,9568627.2727273,8887827.2727273,7614045.4545455,9050918.1818182,4628227.2727273,9930772.7272727,9618181.8181818,7064763.6363636,9490009.0909091,9279245.4545455,6637172.7272727,6110263.6363636,7417709.0909091,9511545.4545455,7075427.2727273,8480518.1818182,6536181.8181818,9099427.2727273,5014000,9882054.5454545,5366527.2727273,8327881.8181818,7057863.6363636,5145309.0909091,8096209.0909091,5214727.2727273,9954818.1818182,8607645.4545454,6277536.3636364,5263654.5454545,9644109.0909091,9268581.8181818,7058700,9793190.9090909,4137072.7272727,9560681.8181818,8718254.5454546,7283472.7272727,7215309.0909091,3694009.0909091,4867427.2727273,8934454.5454545,8315127.2727273,8211209.0909091,9079145.4545455,9181390.9090909,9339463.6363636,8886154.5454545,9532036.3636364,9941854.5454546,7857414.7
BroomsBarn,2022-05-16,2022-05-19,11:00:00,8706754.5454545,1307236.3636364,11767845.454545,11085790.909091,7799509.0909091,5788681.8181818,11113390.909091,6392954.5454545,11269581.818182,10394745.454545,7009772.7272727,10915590.909091,10611572.727273,7629936.3636363,7589163.6363636,10729290.909091,9896063.6363637,8715327.2727273,9139572.7272727,5578336.3636364,11358027.272727,3055027.2727273,11364718.181818,4202100,10215763.636364,7918481.8181818,6203936.3636364,8400227.2727273,5257800,11275436.363636,10541109.090909,5747700,6203936.3636364,10960336.363636,9753463.6363636,8410263.6363636,11056100,1307236.3636364,11153536.363636,10006463.636364,8419672.7272727,8062754.5454546,4219454.5454545,5986481.8181818,9749072.7272727,9350545.4545455,8655736.3636364,10057900,10275354.545455,10948418.181818,11075963.636364,10717581.818182,11767845.454545,8706754.5
BroomsBarn,2022-05-16,2022-05-19,12:00:00,9072492.1818182,2780909.0909091,12827936.363636,12002027.272727,5219954.5454545,3121936.3636364,12069145.454545,8196990.9090909,11553109.090909,10379900,8894100,11415736.363636,9842327.2727273,9342600,7480227.2727273,12827936.363636,9528690.9090909,8025118.1818182,10703990.909091,5676190.9090909,12044681.818182,2780909.0909091,12202127.272727,4456145.4545455,12076254.545455,8352345.4545454,6437909.0909091,7464336.3636364,6766181.8181818,11614163.636364,11381445.454545,4674436.3636363,7475418.1818182,11696963.636364,8384963.6363636,9896690.9090909,11366181.818182,4019145.4545454,11821790.909091,10780727.272727,9052800,7741800,3196790.9090909,6314754.5454546,10189836.363636,7644154.5454545,9197909.0909091,10452663.636364,10437190.909091,10873563.636364,12052209.090909,11756345.454545,12741790.909091,9072492.2
BroomsBarn,2022-05-16,2022-05-19,13:00:00,9229996.1818182,2505536.3636363,13037863.636364,12514927.272727,4052390.9090909,5904936.3636364,11751745.454545,8452918.1818182,11397127.272727,10200918.181818,10719045.454545,10188372.727273,9287818.1818182,11554781.818182,7164918.1818182,13037863.636364,10085918.181818,7422518.1818182,10708800,8260763.6363636,12247290.909091,5480481.8181818,11778509.090909,6147272.7272727,12704154.545455,9474536.3636364,8451036.3636364,5918109.0909091,5877754.5454546,10615754.545455,9771236.3636364,4627390.9090909,9359118.1818182,12031927.272727,5672427.2727273,10693745.454545,11500627.272727,6227145.4545454,11735018.181818,11116527.272727,9629472.7272727,7545254.5454546,2505536.3636363,6443972.7272727,9297018.1818182,4395090.9090909,10586481.818182,9821418.1818182,10486118.181818,9389227.2727273,12211327.272727,12327581.818182,12725481.818182,9229996.2
BroomsBarn,2022-05-16,2022-05-19,14:00:00,9143771.2727273,3625218.1818182,12623445.454545,12131245.454545,5386390.9090909,9624245.4545454,10170600,6987609.0909091,11052754.545455,9116154.5454546,10106409.090909,9512381.8181818,9569881.8181818,11739200,7277409.0909091,12623445.454545,11364927.272727,5722818.1818182,8416327.2727273,10862272.727273,12057436.363636,9119500,10146972.727273,7753509.0909091,12317127.272727,10309645.454545,9823300,5612418.1818182,3625218.1818182,9315836.3636364,8084709.0909091,5726581.8181818,10181472.727273,11783109.090909,5088227.2727273,9408463.6363637,11435809.090909,6034363.6363636,11270418.181818,11222954.545455,9145218.1818182,8440790.9090909,4969881.8181818,6258090.9090909,8774500,4151500,10757309.090909,8761745.4545455,11490590.909091,9047781.8181818,11276272.727273,10249427.272727,11884309.090909,9143771.3
BroomsBarn,2022-05-16,2022-05-19,15:00:00,8481843.8181818,3451881.8181818,11460481.818182,10527518.181818,6577581.8181818,9206063.6363636,7725072.7272727,5986900,10475245.454545,7994381.8181818,9229272.7272727,9561518.1818182,8943445.4545455,9780227.2727273,7257545.4545455,11460481.818182,11343181.818182,3451881.8181818,5784709.0909091,10706290.909091,10840945.454545,8853327.2727273,8333736.3636364,7582472.7272727,10766509.090909,8774081.8181818,7203600,6831418.1818182,4989118.1818182,8958709.0909091,7906354.5454546,6636127.2727273,9514681.8181818,10214718.181818,5741427.2727273,7507200,10967445.454545,7502809.0909091,10609690.909091,10573727.272727,6992209.0909091,8874654.5454545,7236218.1818182,5118127.2727273,9193518.1818182,6919863.6363636,9438781.8181818,7121636.3636364,11251809.090909,9168636.3636364,9144800,7338045.4545455,9974472.7272727,8481843.8
BroomsBarn,2022-05-16,2022-05-19,16:00:00,7344201.0909091,3635045.4545455,9679236.3636364,8035154.5454545,7295809.0909091,8068609.0909091,5884027.2727273,6331063.6363636,9238263.6363636,6510881.8181818,8470481.8181818,7846554.5454545,7989781.8181818,7634536.3636364,6584063.6363637,9447145.4545454,9620481.8181818,3755272.7272727,5370500,9212127.2727273,9197700,8029300,6974018.1818182,6507954.5454545,8410263.6363636,7131254.5454546,6007600,7005381.8181818,6377690.9090909,7411018.1818182,7000363.6363636,6515063.6363637,8079272.7272727,8097463.6363636,5630400,6647209.0909091,9136227.2727273,8112518.1818182,9085627.2727272,8823009.0909091,5463754.5454546,8627090.9090909,7489009.0909091,3635045.4545455,8291081.8181818,6873863.6363636,7555500,5011490.9090909,9679236.3636364,7674263.6363636,5940481.8181818,6298236.3636364,7196909.0909091,7344201.1
BroomsBarn,2022-05-16,2022-05-19,17:00:00,5826213.6363636,3056700,7534590.9090909,5890718.1818182,7247300,6457563.6363637,5126700,5930445.4545455,7403490.9090909,4414745.4545454,6506700,5145309.0909091,6123854.5454546,5061881.8181818,5873572.7272727,7128745.4545454,7513681.8181818,3426790.9090909,5726790.9090909,7161363.6363636,6445854.5454545,7407254.5454546,5261354.5454545,5452672.7272727,5900336.3636364,5733690.9090909,5166427.2727273,6066354.5454546,4744690.9090909,4553372.7272727,5550945.4545455,5458945.4545455,6718927.2727273,5883818.1818182,5016300,6301163.6363636,6257672.7272727,6798590.9090909,6931781.8181818,6786881.8181818,4409100,7218654.5454545,6358663.6363636,3056700,6414072.7272727,5797254.5454545,5960972.7272727,3821972.7272727,7534590.9090909,5410645.4545454,3726000,5410227.2727273,5615136.3636364,5826213.6
