Site,PullDate,ValidTime,Mean,Min,Max,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19,model20,model21,model22,model23,model24,model25,model26,model27,model28,model29,model30,model31,model32,model33,model34,model35,model36,model37,model38,model39,model40,model41,model42,model43,model44,model45,model46,model47,model48,model49,model50
Cranwell,2022-05-26,2022-06-07T06:00:00Z,1081543.6363636,0,1727090.9090909,0,0,0,0,0,0,0,0,0,759000,1317272.7272727,1233636.3636364,907454.54545455,1716636.3636364,1482454.5454545,531090.90909091,1687363.6363636,1593272.7272727,1574454.5454545,1610000,1656000,593818.18181818,1068454.5454545,1727090.9090909,1651818.1818182,1564000,1587000,1595363.6363636,1720818.1818182,1394636.3636364,1344454.5454545,759000,838454.54545455,909545.45454545,284363.63636364,1242000,1683181.8181818,1712454.5454545,1515909.0909091,1472000,1574454.5454545,1614181.8181818,1718727.2727273,355454.54545455,330363.63636364,1160454.5454545,1679000,1637181.8181818,1626727.2727273,1647636.3636364
Cranwell,2022-05-26,2022-06-07T12:00:00Z,17141565.454545,0,28900545.454545,0,0,0,0,0,0,0,0,0,16196181.818182,20595454.545455,19562545.454545,14843363.636364,28900545.454545,22571363.636364,14757636.363636,28720727.272727,19777909.090909,19403636.363636,22182454.545455,21417181.818182,20990636.363636,13833454.545455,28819000,27365818.181818,25887545.454545,22627818.181818,27292636.363636,25245636.363636,19271909.090909,24137454.545455,23848909.090909,10511000,16386454.545455,10797454.545455,16152272.727273,24323545.454545,23190272.727273,15031545.454545,25362727.272727,25990000,25053272.727273,23336636.363636,3521090.9090909,12290363.636364,13856454.545455,28055818.181818,19274000,27738000,27957545.454545
Cranwell,2022-05-26,2022-06-07T18:00:00Z,14697710.909091,0,29258090.909091,0,0,0,0,0,0,0,0,0,8610363.6363636,19192454.545455,21059636.363636,10952181.818182,28934000,14356181.818182,11782272.727273,29258090.909091,13938000,18561000,20959272.727273,10868545.454545,20081090.909091,8581090.9090909,29042727.272727,22740727.272727,26094545.454545,18540090.909091,27692000,18109363.636364,18899727.272727,19246818.181818,20154272.727273,3822181.8181818,18916454.545455,7439454.5454545,9545000,21494545.454545,12986636.363636,10477545.454545,22094636.363636,20087363.636364,20614272.727273,16357181.818182,4142090.9090909,20739727.272727,12480636.363636,21946181.818182,17910727.272727,28181272.727273,27995181.818182
Cranwell,2022-05-26,2022-06-08T00:00:00Z,921965.45454545,0,1833727.2727273,0,0,0,0,0,0,0,0,0,445363.63636364,1258727.2727273,1666454.5454545,782000,1785636.3636364,646090.90909091,738090.90909091,1833727.2727273,610545.45454545,1626727.2727273,1789818.1818182,832181.81818182,1451090.9090909,282272.72727273,1810727.2727273,1737545.4545455,811272.72727273,1160454.5454545,1668545.4545455,761090.90909091,926272.72727273,1390454.5454545,901181.81818182,223727.27272727,934636.36363636,334545.45454545,660727.27272727,1605818.1818182,623090.90909091,497636.36363636,1421818.1818182,1453181.8181818,1817000,761090.90909091,453727.27272727,1250363.6363636,420272.72727273,1591181.8181818,1639272.7272727,1781454.5454545,1712454.5454545
Cranwell,2022-05-26,2022-06-08T06:00:00Z,963909.09090909,0,1823272.7272727,0,0,0,0,0,0,0,0,0,1112363.6363636,1127000,1651818.1818182,1756363.6363636,1823272.7272727,644000,1160454.5454545,1501272.7272727,1626727.2727273,1543090.9090909,1766818.1818182,1076818.1818182,595909.09090909,945090.90909091,1702000,1344454.5454545,618909.09090909,1087272.7272727,1639272.7272727,1227363.6363636,1589090.9090909,1492909.0909091,876090.90909091,460000,200727.27272727,1773090.9090909,1016181.8181818,1530545.4545455,1438545.4545455,880272.72727273,945090.90909091,1766818.1818182,1789818.1818182,514363.63636364,1484545.4545455,606363.63636364,370090.90909091,420272.72727273,338727.27272727,1078909.0909091,1672727.2727273
Cranwell,2022-05-26,2022-06-08T12:00:00Z,16160803.636364,0,29435818.181818,0,0,0,0,0,0,0,0,0,11677727.272727,19681727.272727,18772181.818182,24227363.636364,29059454.545455,9407000,24037090.909091,13260545.454545,27472454.545455,23493454.545455,23493454.545455,16532818.181818,9095454.5454545,25718181.818182,28852454.545455,20415636.363636,14301818.181818,18055000,29053181.818182,23420272.727273,15750818.181818,23150545.454545,25049090.909091,23968090.909091,12706454.545455,22280727.272727,14546454.545455,28091363.636364,17078545.454545,16963545.454545,18454363.636364,23236272.727273,29435818.181818,5653818.1818182,20426090.909091,14122000,11673545.454545,11671454.545455,13478000,21946181.818182,28329727.272727
Cranwell,2022-05-26,2022-06-08T18:00:00Z,15307754.545455,0,29561272.727273,0,0,0,0,0,0,0,0,0,11171727.272727,20919545.454545,18301727.272727,14753454.545455,26581727.272727,21808181.818182,19202909.090909,10253818.181818,28858727.272727,12980363.636364,15558454.545455,17486272.727273,11491636.363636,28756272.727273,28881727.272727,19740272.727273,16537000,17900272.727273,22661272.727273,18224363.636364,10701272.727273,13505181.818182,26073636.363636,23874000,24921545.454545,17365000,22665454.545455,27378363.636364,10757727.272727,13103727.272727,14178454.545455,17210272.727273,29561272.727273,13202000,22968636.363636,7420636.3636364,13386000,14822454.545455,13825090.909091,19359727.272727,27037545.454545
Cranwell,2022-05-26,2022-06-09T00:00:00Z,1019401.8181818,0,1846272.7272727,0,0,0,0,0,0,0,0,0,892818.18181818,1582818.1818182,1570272.7272727,963909.09090909,892818.18181818,1758454.5454545,1043363.6363636,890727.27272727,1825363.6363636,903272.72727273,867727.27272727,1413454.5454545,882363.63636364,1798181.8181818,1624636.3636364,1386272.7272727,1260818.1818182,1227363.6363636,1101909.0909091,1233636.3636364,1311000,1141636.3636364,1384181.8181818,679545.45454545,1419727.2727273,865636.36363636,1844181.8181818,1536818.1818182,710909.09090909,1032909.0909091,1009909.0909091,1501272.7272727,1846272.7272727,1712454.5454545,1561909.0909091,531090.90909091,1484545.4545455,1246181.8181818,455818.18181818,1173000,1400909.0909091
Cranwell,2022-05-26,2022-06-09T06:00:00Z,959183.63636364,0,1768909.0909091,0,0,0,0,0,0,0,0,0,740181.81818182,959727.27272727,1687363.6363636,1292181.8181818,598000,1699909.0909091,1706181.8181818,853090.90909091,1518000,1183454.5454545,1350727.2727273,1620454.5454545,614727.27272727,1743818.1818182,1725000,602181.81818182,1124909.0909091,347090.90909091,1511727.2727273,1745909.0909091,1037090.9090909,692090.90909091,1359090.9090909,526909.09090909,497636.36363636,1206454.5454545,1727090.9090909,1768909.0909091,391000,1348636.3636364,1725000,963909.09090909,1718727.2727273,1685272.7272727,1584909.0909091,1045454.5454545,472545.45454545,773636.36363636,464181.81818182,886545.45454545,1459454.5454545
Cranwell,2022-05-26,2022-06-09T12:00:00Z,16675920,0,29237181.818182,0,0,0,0,0,0,0,0,0,14841272.727273,15188363.636364,28325545.454545,26038090.909091,20271363.636364,28409181.818182,23198636.363636,21293818.181818,27681545.454545,15686000,17597090.909091,20486727.272727,19326272.727273,29000909.090909,26644454.545455,11366181.818182,23004181.818182,19261454.545455,24808636.363636,24708272.727273,22556727.272727,11173818.181818,19928454.545455,12783818.181818,13526090.909091,15251090.909091,29149363.636364,29237181.818182,9348454.5454545,18776363.636364,24041272.727273,17348272.727273,26997818.181818,25484000,25592727.272727,15663000,9766636.3636364,14184727.272727,9302454.5454545,21185090.909091,25360636.363636
Cranwell,2022-05-26,2022-06-09T18:00:00Z,15120827.272727,0,29440000,0,0,0,0,0,0,0,0,0,14009090.909091,16999090.909091,25134818.181818,18073818.181818,22931000,27660636.363636,18147000,21404636.363636,24423909.090909,12152363.636364,11497909.090909,15180000,14569454.545455,29440000,26878636.363636,16511909.090909,20831727.272727,20340363.636364,23326181.818182,17379636.363636,14362454.545455,7236636.3636364,12562181.818182,11761363.636364,13605545.454545,13668272.727273,28643363.636364,28315090.909091,15027363.636364,12691818.181818,18086363.636364,13386000,27485000,18239000,16773272.727273,14128272.727273,12187909.090909,19608545.454545,16992818.181818,19437090.909091,24950818.181818
Cranwell,2022-05-26,2022-06-10T00:00:00Z,1016683.6363636,0,1892272.7272727,0,0,0,0,0,0,0,0,0,777818.18181818,1449000,1791909.0909091,1231545.4545455,1745909.0909091,1704090.9090909,1386272.7272727,1388363.6363636,1549363.6363636,786181.81818182,572909.09090909,857272.72727273,623090.90909091,1892272.7272727,1773090.9090909,1398818.1818182,1177181.8181818,738090.90909091,1664363.6363636,1095636.3636364,1235727.2727273,564545.45454545,825909.09090909,631454.54545455,1137454.5454545,1628818.1818182,1670636.3636364,1794000,1576545.4545455,1208545.4545455,886545.45454545,717181.81818182,1806545.4545455,1235727.2727273,786181.81818182,669090.90909091,698363.63636364,1497090.9090909,1394636.3636364,1620454.5454545,1645545.4545455
Cranwell,2022-05-26,2022-06-10T06:00:00Z,1071130.9090909,0,1796090.9090909,0,0,0,0,0,0,0,0,0,961818.18181818,1170909.0909091,1670636.3636364,1559818.1818182,1750090.9090909,1457363.6363636,1591181.8181818,963909.09090909,1614181.8181818,631454.54545455,558272.72727273,654454.54545455,386818.18181818,1762636.3636364,1750090.9090909,943000,1275454.5454545,1768909.0909091,1794000,976454.54545455,1162545.4545455,867727.27272727,589636.36363636,650272.72727273,1580727.2727273,1423909.0909091,1764727.2727273,1708272.7272727,1693636.3636364,1451090.9090909,1120727.2727273,980636.36363636,1710363.6363636,1499181.8181818,1129090.9090909,1796090.9090909,991090.90909091,1743818.1818182,1720818.1818182,1041272.7272727,1689454.5454545
Cranwell,2022-05-26,2022-06-10T12:00:00Z,17107232.727273,0,29132636.363636,0,0,0,0,0,0,0,0,0,17147545.454545,14847545.454545,25983727.272727,20181454.545455,23972272.727273,26397727.272727,22345545.454545,24660181.818182,21969181.818182,9059909.0909091,15441363.636364,11598272.727273,14245363.636364,29132636.363636,28919363.636364,4604181.8181818,24214818.181818,24012000,27765181.818182,12963636.363636,22851545.454545,13038909.090909,11284636.363636,13093272.727273,26866090.909091,18316363.636364,27696181.818182,28407090.909091,21162090.909091,22531636.363636,19560454.545455,18402090.909091,28540909.090909,23855181.818182,25235181.818182,26619363.636364,18285000,21659727.272727,24756363.636364,18395818.181818,25341818.181818
Cranwell,2022-05-26,2022-06-10T18:00:00Z,14653592.727273,0,29410727.272727,0,0,0,0,0,0,0,0,0,16478454.545455,7420636.3636364,18975000,15936909.090909,14885181.818182,18349818.181818,17114090.909091,23046000,19543727.272727,12819363.636364,17189363.636364,13467545.454545,12591454.545455,29410727.272727,29360545.454545,6435818.1818182,26355909.090909,13540727.272727,22864090.909091,13760272.727273,15660909.090909,13304454.545455,11832454.545455,14285090.909091,15451818.181818,13620181.818182,23685818.181818,28750000,13885727.272727,15957818.181818,12031090.909091,12171181.818182,28754181.818182,21883454.545455,28112272.727273,21950363.636364,19303272.727273,21287545.454545,16813000,17373363.636364,17020000
Cranwell,2022-05-26,2022-06-11T00:00:00Z,1050138.1818182,0,1904818.1818182,0,0,0,0,0,0,0,0,0,1122818.1818182,1108181.8181818,1465727.2727273,1016181.8181818,949272.72727273,1495000,1392545.4545455,1484545.4545455,1729181.8181818,1124909.0909091,1407181.8181818,1020363.6363636,1409272.7272727,1610000,1904818.1818182,1449000,1714545.4545455,1720818.1818182,1442727.2727273,957636.36363636,773636.36363636,1622545.4545455,1133272.7272727,687909.09090909,1099818.1818182,909545.45454545,1578636.3636364,1817000,1336090.9090909,1419727.2727273,658636.36363636,376363.63636364,1812818.1818182,1164636.3636364,1177181.8181818,1229454.5454545,991090.90909091,1352818.1818182,1578636.3636364,1039181.8181818,1223181.8181818
Cranwell,2022-05-26,2022-06-11T06:00:00Z,1001420,0,1766818.1818182,0,0,0,0,0,0,0,0,0,1616272.7272727,1101909.0909091,1501272.7272727,1472000,1743818.1818182,1722909.0909091,1348636.3636364,1555636.3636364,1122818.1818182,802909.09090909,1547272.7272727,1357000,1612090.9090909,1624636.3636364,1766818.1818182,1476181.8181818,1419727.2727273,1053818.1818182,710909.09090909,991090.90909091,955545.45454545,1260818.1818182,842636.36363636,830090.90909091,654454.54545455,1455272.7272727,1725000,1139545.4545455,1509636.3636364,1488727.2727273,1122818.1818182,696272.72727273,1737545.4545455,370090.90909091,361727.27272727,1122818.1818182,913727.27272727,694181.81818182,1160454.5454545,903272.72727273,1578636.3636364
Cranwell,2022-05-26,2022-06-11T12:00:00Z,16411336.363636,0,28599454.545455,0,0,0,0,0,0,0,0,0,22276545.454545,18943636.363636,23286454.545455,24375818.181818,26332909.090909,27445272.727273,27219454.545455,25902181.818182,24045454.545455,16344636.363636,16244272.727273,14611272.727273,19242636.363636,24904818.181818,28599454.545455,18632090.909091,18443909.090909,16294454.545455,8382454.5454545,13601363.636364,19284454.545455,16905000,22236818.181818,10933363.636364,24754272.727273,18998000,24536818.181818,24049636.363636,20068545.454545,24873454.545455,20641454.545455,19669181.818182,28436363.636364,8898909.0909091,16127181.818182,22414545.454545,19274000,16491000,8027000,15525000,23292727.272727
Cranwell,2022-05-26,2022-06-11T18:00:00Z,14535916.363636,0,28239818.181818,0,0,0,0,0,0,0,0,0,14803636.363636,12721090.909091,16386454.545455,16486818.181818,24911090.909091,19522818.181818,25274909.090909,26381000,18144909.090909,14400090.909091,13590909.090909,12549636.363636,18289181.818182,22640363.636364,20626818.181818,22103000,17339909.090909,14053000,5915181.8181818,13714272.727273,23165181.818182,22343454.545455,22535818.181818,12351000,25530000,20714636.363636,15637909.090909,28239818.181818,13036818.181818,23524818.181818,12836090.909091,14661454.545455,23209090.909091,8066727.2727273,19899181.818182,19608545.454545,21787272.727273,12072909.090909,10684545.454545,8183818.1818182,18851636.363636
Cranwell,2022-05-26,2022-06-12T00:00:00Z,981640,0,1867181.8181818,0,0,0,0,0,0,0,0,0,1110272.7272727,1361181.8181818,359636.36363636,365909.09090909,1750090.9090909,1062181.8181818,1308909.0909091,1794000,1453181.8181818,1453181.8181818,1227363.6363636,1469909.0909091,1432272.7272727,1515909.0909091,600090.90909091,1737545.4545455,1511727.2727273,1024545.4545455,840545.45454545,903272.72727273,1568181.8181818,719272.72727273,1480363.6363636,1053818.1818182,1610000,1474090.9090909,485090.90909091,1867181.8181818,1745909.0909091,1415545.4545455,880272.72727273,752727.27272727,1417636.3636364,299000,1129090.9090909,1653909.0909091,1076818.1818182,976454.54545455,1007818.1818182,1258727.2727273,928363.63636364
Cranwell,2022-05-26,2022-06-12T06:00:00Z,978963.63636364,0,1766818.1818182,0,0,0,0,0,0,0,0,0,1363272.7272727,1622545.4545455,1687363.6363636,489272.72727273,1520090.9090909,1689454.5454545,763181.81818182,1317272.7272727,907454.54545455,767363.63636364,1200181.8181818,880272.72727273,1739636.3636364,1440636.3636364,598000,1160454.5454545,1735454.5454545,1543090.9090909,1630909.0909091,1028727.2727273,729727.27272727,1265000,1507545.4545455,1369545.4545455,1515909.0909091,633545.45454545,194454.54545455,491363.63636364,1216909.0909091,1296363.6363636,982727.27272727,1766818.1818182,1639272.7272727,225818.18181818,1340272.7272727,1101909.0909091,1382090.9090909,1442727.2727273,1273363.6363636,1635090.9090909,853090.90909091
Cranwell,2022-05-26,2022-06-12T12:00:00Z,15701890.909091,0,27468272.727273,0,0,0,0,0,0,0,0,0,27468272.727273,18427181.818182,25544636.363636,14632181.818182,16833909.090909,23742272.727273,17323181.818182,26525272.727273,11539727.272727,14680272.727273,20712545.454545,12819363.636364,27144181.818182,18082181.818182,13835545.454545,20315272.727273,26629818.181818,27365818.181818,21239454.545455,14918636.363636,21419272.727273,23637727.272727,15035727.272727,16355090.909091,23092000,13187363.636364,5340181.8181818,17912818.181818,16997000,15213454.545455,16227545.454545,18732454.545455,24927818.181818,17339909.090909,19127636.363636,10766090.909091,26443727.272727,24915272.727273,26445818.181818,16215000,15982909.090909
