Site,PullDate,ValidTime,Mean,Min,Max,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19,model20,model21,model22,model23,model24,model25,model26,model27,model28,model29,model30,model31,model32,model33,model34,model35,model36,model37,model38,model39,model40,model41,model42,model43,model44,model45,model46,model47,model48,model49,model50
BroomsBarn,2022-05-02,2022-05-15T12:00:00Z,17220769.090909,0,28149909.090909,0,0,0,0,0,0,0,0,0,28149909.090909,18297545.454545,21929454.545455,19849000,25080454.545455,25565545.454545,26811727.272727,15610727.272727,15748727.272727,27767272.727273,27148363.636364,23980636.363636,11140363.636364,25870818.181818,13862727.272727,9306636.3636364,23790363.636364,26261818.181818,19899181.818182,26786636.363636,10515181.818182,9358909.0909091,14462818.181818,27280090.909091,27474545.454545,22918454.545455,25812272.727273,18941545.454545,17528090.909091,23378454.545455,22238909.090909,23119181.818182,28072545.454545,27926181.818182,19274000,14280909.090909,26395636.363636,18809818.181818,12330090.909091,11035818.181818,27027090.909091
BroomsBarn,2022-05-02,2022-05-15T18:00:00Z,17121743.636364,0,27579090.909091,0,0,0,0,0,0,0,0,0,25149454.545455,19211272.727273,11546000,8323909.0909091,22368545.454545,21954545.454545,23928363.636364,14040454.545455,15104727.272727,26575454.545455,25931454.545455,22908000,14755545.454545,24996818.181818,18061272.727273,20005818.181818,26284818.181818,22910090.909091,18397909.090909,25111818.181818,11744636.363636,12911363.636364,23077363.636364,26560818.181818,26556636.363636,24591181.818182,26391454.545455,23802909.090909,18163727.272727,23767363.636364,25371090.909091,23240454.545455,19150636.363636,27098181.818182,18998000,12788000,25678454.545455,22015181.818182,14536000,14498363.636364,27579090.909091
BroomsBarn,2022-05-02,2022-05-16T00:00:00Z,626269.09090909,0,953454.54545455,0,0,0,0,0,0,0,0,0,853090.90909091,733909.09090909,495545.45454545,357545.45454545,773636.36363636,489272.72727273,874000,894909.09090909,794545.45454545,424454.54545455,838454.54545455,759000,562454.54545455,748545.45454545,882363.63636364,840545.45454545,949272.72727273,805000,888636.36363636,907454.54545455,595909.09090909,786181.81818182,932545.45454545,911636.36363636,901181.81818182,604272.72727273,765272.72727273,886545.45454545,727636.36363636,867727.27272727,886545.45454545,832181.81818182,704636.36363636,930454.54545455,926272.72727273,506000,876090.90909091,815454.54545455,462090.90909091,568727.27272727,953454.54545455
BroomsBarn,2022-05-02,2022-05-16T06:00:00Z,742565.45454545,0,1229454.5454545,0,0,0,0,0,0,0,0,0,1141636.3636364,1166727.2727273,667000,464181.81818182,945090.90909091,1173000,1214818.1818182,796636.36363636,752727.27272727,1129090.9090909,1108181.8181818,1037090.9090909,443272.72727273,345000,1225272.7272727,1087272.7272727,1212727.2727273,842636.36363636,200727.27272727,1200181.8181818,290636.36363636,1229454.5454545,562454.54545455,991090.90909091,1189727.2727273,968090.90909091,930454.54545455,1150000,583363.63636364,1145818.1818182,1212727.2727273,871909.09090909,1156272.7272727,1212727.2727273,857272.72727273,537363.63636364,763181.81818182,1208545.4545455,610545.45454545,307363.63636364,1196000
BroomsBarn,2022-05-02,2022-05-16T12:00:00Z,18099661.818182,0,28511636.363636,0,0,0,0,0,0,0,0,0,27025000,24775181.818182,19046090.909091,19938909.090909,20110363.636364,25327181.818182,27357454.545455,19510272.727273,12528727.272727,26372636.363636,25864545.454545,23566636.363636,17208181.818182,11602454.545455,28308818.181818,26013000,28258636.363636,24191818.181818,4324000,27882272.727273,5139454.5454545,27209000,24037090.909091,24984272.727273,27788181.818182,16033090.909091,25042818.181818,26364272.727273,13505181.818182,21479909.090909,28193818.181818,26588000,27478727.272727,27857181.818182,19213363.636364,22487727.272727,23759000,25548818.181818,18002727.272727,6546636.3636364,28511636.363636
BroomsBarn,2022-05-02,2022-05-16T18:00:00Z,17601314.545455,0,27411818.181818,0,0,0,0,0,0,0,0,0,25283272.727273,20685363.636364,7734272.7272727,16311181.818182,14090636.363636,17885636.363636,23869818.181818,17007454.545455,19815545.454545,26937181.818182,26006727.272727,15577272.727273,21599090.909091,15792636.363636,27261272.727273,26082000,27411818.181818,23407727.272727,12746181.818182,25254000,5846181.8181818,23004181.818182,20568272.727273,25803909.090909,26809636.363636,19301181.818182,23669090.909091,25277000,19773727.272727,16729363.636364,27255000,26746909.090909,23545727.272727,26751090.909091,25371090.909091,24691545.454545,27319818.181818,23142181.818182,16148090.909091,14481636.363636,27071000
BroomsBarn,2022-05-02,2022-05-17T00:00:00Z,635301.81818182,0,976454.54545455,0,0,0,0,0,0,0,0,0,899090.90909091,719272.72727273,127545.45454545,729727.27272727,731818.18181818,568727.27272727,708818.18181818,805000,608454.54545455,961818.18181818,926272.72727273,533181.81818182,888636.36363636,531090.90909091,922090.90909091,934636.36363636,976454.54545455,911636.36363636,905363.63636364,859363.63636364,148454.54545455,708818.18181818,497636.36363636,897000,915818.18181818,838454.54545455,667000,834272.72727273,930454.54545455,683727.27272727,940909.09090909,924181.81818182,717181.81818182,938818.18181818,897000,926272.72727273,972272.72727273,731818.18181818,729727.27272727,687909.09090909,928363.63636364
BroomsBarn,2022-05-02,2022-05-17T06:00:00Z,777358.18181818,0,1319363.6363636,0,0,0,0,0,0,0,0,0,1202272.7272727,1273363.6363636,384727.27272727,957636.36363636,328272.72727273,1122818.1818182,1066363.6363636,1265000,1131181.8181818,1265000,1216909.0909091,416090.90909091,418181.81818182,353363.63636364,179818.18181818,961818.18181818,1319363.6363636,905363.63636364,558272.72727273,1189727.2727273,418181.81818182,1242000,773636.36363636,1133272.7272727,1030818.1818182,644000,399363.63636364,1166727.2727273,1262909.0909091,1114454.5454545,888636.36363636,1179272.7272727,1219000,1231545.4545455,1112363.6363636,1283818.1818182,1279636.3636364,658636.36363636,857272.72727273,1202272.7272727,1254545.4545455
BroomsBarn,2022-05-02,2022-05-17T12:00:00Z,17627367.272727,0,29170272.727273,0,0,0,0,0,0,0,0,0,26631909.090909,24639272.727273,10611363.636364,18880909.090909,11485363.636364,21350272.727273,24593272.727273,24867181.818182,18554727.272727,28486545.454545,26213727.272727,24672727.272727,10971000,13682909.090909,7656909.0909091,21076363.636364,29170272.727273,17118272.727273,20365454.545455,26820090.909091,16729363.636364,27850909.090909,13835545.454545,20214909.090909,26991545.454545,16020545.454545,7805363.6363636,26849363.636364,28388272.727273,21689000,24605818.181818,27033363.636364,21097272.727273,27878090.909091,21206000,26138454.545455,28605727.272727,14107363.636364,26684181.818182,22347636.363636,27441090.909091
BroomsBarn,2022-05-02,2022-05-17T18:00:00Z,17525581.818182,0,28369454.545455,0,0,0,0,0,0,0,0,0,24256636.363636,18184636.363636,10178545.454545,20311090.909091,19138090.909091,17101545.454545,24423909.090909,25222636.363636,16089545.454545,28369454.545455,23269727.272727,25697272.727273,20838000,17649363.636364,13145545.454545,23589636.363636,27855090.909091,17605454.545455,22345545.454545,24407181.818182,18778454.545455,24229454.545455,12482727.272727,22966545.454545,24120727.272727,7249181.8181818,23267636.363636,23593818.181818,27439000,21074272.727273,24651818.181818,22709363.636364,22471000,26638181.818182,19420363.636364,19669181.818182,27840454.545455,21762181.818182,25971181.818182,13369272.727273,26895363.636364
BroomsBarn,2022-05-02,2022-05-18T00:00:00Z,656838.18181818,0,1053818.1818182,0,0,0,0,0,0,0,0,0,727636.36363636,779909.09090909,585454.54545455,738090.90909091,313636.36363636,359636.36363636,738090.90909091,989000,765272.72727273,1053818.1818182,838454.54545455,729727.27272727,909545.45454545,897000,869818.18181818,886545.45454545,943000,702545.45454545,928363.63636364,884454.54545455,882363.63636364,784090.90909091,631454.54545455,836363.63636364,769454.54545455,393090.90909091,949272.72727273,882363.63636364,989000,913727.27272727,844727.27272727,713000,775727.27272727,842636.36363636,951363.63636364,851000,978545.45454545,897000,798727.27272727,545727.27272727,972272.72727273
BroomsBarn,2022-05-02,2022-05-18T06:00:00Z,846525.45454545,0,1319363.6363636,0,0,0,0,0,0,0,0,0,953454.54545455,1267090.9090909,685818.18181818,1024545.4545455,1114454.5454545,1281727.2727273,859363.63636364,1271272.7272727,1206454.5454545,1294272.7272727,533181.81818182,1206454.5454545,698363.63636364,926272.72727273,1026636.3636364,1089363.6363636,1041272.7272727,1231545.4545455,1193909.0909091,1160454.5454545,1162545.4545455,437000,242545.45454545,1183454.5454545,1078909.0909091,928363.63636364,1256636.3636364,629363.63636364,1311000,1053818.1818182,1110272.7272727,1242000,434909.09090909,1221090.9090909,1212727.2727273,1262909.0909091,1319363.6363636,1173000,976454.54545455,838454.54545455,1185545.4545455
BroomsBarn,2022-05-02,2022-05-18T12:00:00Z,17933476.363636,0,28722818.181818,0,0,0,0,0,0,0,0,0,23564545.454545,17130818.181818,17089000,20162636.363636,13896181.818182,24612090.909091,18768000,20894454.545455,27545636.363636,28722818.181818,15637909.090909,23238363.636364,11504181.818182,23345000,23368000,21402545.454545,25281181.818182,23361727.272727,24842090.909091,20582909.090909,27907363.636364,12252727.272727,6120090.9090909,27627181.818182,25868727.272727,12654181.818182,27198545.454545,24584909.090909,28670545.454545,24384181.818182,23913727.272727,28110181.818182,17561545.454545,28116454.545455,14812000,24833727.272727,28103909.090909,17331545.454545,25571818.181818,18713636.363636,27386727.272727
BroomsBarn,2022-05-02,2022-05-18T18:00:00Z,16574260,0,27577000,0,0,0,0,0,0,0,0,0,15081727.272727,14186818.181818,18550545.454545,14437727.272727,24327727.272727,18964545.454545,15366090.909091,12072909.090909,26999909.090909,27577000,19750727.272727,21095181.818182,21749636.363636,21252000,21523818.181818,15058727.272727,22439636.363636,21977545.454545,22174090.909091,16547454.545455,24177181.818182,22724000,12495272.727273,27121181.818182,19727727.272727,13785363.636364,18510818.181818,27250818.181818,27094000,17762272.727273,24070545.454545,27351181.818182,25822727.272727,27447363.636364,18370727.272727,14414727.272727,22774181.818182,8254909.0909091,15836545.454545,18970818.181818,23616818.181818
BroomsBarn,2022-05-02,2022-05-19T00:00:00Z,633712.72727273,0,1022454.5454545,0,0,0,0,0,0,0,0,0,731818.18181818,690000,899090.90909091,654454.54545455,970181.81818182,602181.81818182,386818.18181818,767363.63636364,976454.54545455,989000,867727.27272727,905363.63636364,940909.09090909,890727.27272727,529000,418181.81818182,767363.63636364,754818.18181818,899090.90909091,648181.81818182,694181.81818182,798727.27272727,773636.36363636,1012000,993181.81818182,727636.36363636,769454.54545455,997363.63636364,869818.18181818,495545.45454545,813363.63636364,959727.27272727,1005727.2727273,1012000,445363.63636364,769454.54545455,951363.63636364,41818.181818182,1022454.5454545,535272.72727273,708818.18181818
BroomsBarn,2022-05-02,2022-05-19T06:00:00Z,842887.27272727,0,1350727.2727273,0,0,0,0,0,0,0,0,0,384727.27272727,909545.45454545,970181.81818182,556181.81818182,1233636.3636364,1258727.2727273,1183454.5454545,855181.81818182,1283818.1818182,1302636.3636364,1327727.2727273,1271272.7272727,1350727.2727273,991090.90909091,1041272.7272727,489272.72727273,1162545.4545455,1311000,278090.90909091,763181.81818182,437000,805000,1248272.7272727,1290090.9090909,1292181.8181818,836363.63636364,1212727.2727273,805000,1285909.0909091,1089363.6363636,1258727.2727273,897000,836363.63636364,1313090.9090909,736000,1012000,1202272.7272727,1319363.6363636,1292181.8181818,1223181.8181818,828000
BroomsBarn,2022-05-02,2022-05-19T12:00:00Z,17798780,0,28833636.363636,0,0,0,0,0,0,0,0,0,11238636.363636,21822818.181818,26650727.272727,13268909.090909,21801909.090909,21298000,21360727.272727,14554818.181818,27416000,28060000,28833636.363636,25130636.363636,28229363.636364,24409272.727273,19313727.272727,9693454.5454545,19692181.818182,28172909.090909,11945363.636364,18807727.272727,13593000,17956727.272727,13636909.090909,28062090.909091,28267000,21392090.909091,26224181.818182,15911818.181818,27315636.363636,22347636.363636,27986818.181818,16994909.090909,21693181.818182,28292090.909091,9513636.3636364,25611545.454545,26611000,23706727.272727,26799181.818182,26019272.727273,20302727.272727
BroomsBarn,2022-05-02,2022-05-19T18:00:00Z,16574761.818182,0,27579090.909091,0,0,0,0,0,0,0,0,0,10987727.272727,18006909.090909,25335545.454545,12821454.545455,18232727.272727,17505090.909091,16909181.818182,15006454.545455,25241454.545455,24484545.454545,27290545.454545,21866727.272727,23106636.363636,26253454.545455,14533909.090909,12957363.636364,15305454.545455,26970636.363636,13994454.545455,22573454.545455,18638363.636364,18849545.454545,13618090.909091,25231000,24842090.909091,18636272.727273,24927818.181818,15418363.636364,25387818.181818,16066545.454545,27018727.272727,22600636.363636,25055363.636364,27579090.909091,9486454.5454545,13475909.090909,26226272.727273,24145818.181818,24806545.454545,15903454.545455,21440181.818182
BroomsBarn,2022-05-02,2022-05-20T00:00:00Z,632667.27272727,0,1043363.6363636,0,0,0,0,0,0,0,0,0,556181.81818182,524818.18181818,748545.45454545,784090.90909091,449545.45454545,761090.90909091,802909.09090909,570818.18181818,878181.81818182,861454.54545455,974363.63636364,798727.27272727,710909.09090909,1016181.8181818,514363.63636364,844727.27272727,788272.72727273,913727.27272727,485090.90909091,878181.81818182,725545.45454545,759000,330363.63636364,936727.27272727,857272.72727273,897000,963909.09090909,690000,788272.72727273,595909.09090909,1003636.3636364,972272.72727273,943000,1039181.8181818,388909.09090909,246727.27272727,1043363.6363636,961818.18181818,907454.54545455,823818.18181818,897000
BroomsBarn,2022-05-02,2022-05-20T06:00:00Z,856854.54545455,0,1396727.2727273,0,0,0,0,0,0,0,0,0,1344454.5454545,903272.72727273,1254545.4545455,1137454.5454545,355454.54545455,1233636.3636364,1108181.8181818,1302636.3636364,1095636.3636364,1288000,997363.63636364,1242000,744363.63636364,1350727.2727273,466272.72727273,1306818.1818182,1055909.0909091,715090.90909091,698363.63636364,1225272.7272727,1365363.6363636,631454.54545455,616818.18181818,1319363.6363636,453727.27272727,1321454.5454545,1308909.0909091,1007818.1818182,487181.81818182,1300545.4545455,1191818.1818182,1285909.0909091,1265000,1396727.2727273,1223181.8181818,859363.63636364,786181.81818182,1009909.0909091,675363.63636364,1323545.4545455,1187636.3636364
BroomsBarn,2022-05-02,2022-05-20T12:00:00Z,18098449.090909,0,28789727.272727,0,0,0,0,0,0,0,0,0,21116090.909091,20608000,27700363.636364,21258272.727273,17710000,26761545.454545,21162090.909091,25987909.090909,25755818.181818,28336000,17438181.818182,22084181.818182,21663909.090909,28789727.272727,19629454.545455,24831636.363636,27217363.636364,12528727.272727,8248636.3636364,26512727.272727,22151090.909091,9438363.6363636,21122363.636364,28118545.454545,17262545.454545,28294181.818182,26228363.636364,22234727.272727,16844363.636364,22128090.909091,23704636.363636,27606272.727273,23186090.909091,28706090.909091,18128181.818182,14805727.272727,23012545.454545,23725545.454545,16838090.909091,24206454.545455,21839545.454545
BroomsBarn,2022-05-02,2022-05-20T18:00:00Z,16411461.818182,0,28030727.272727,0,0,0,0,0,0,0,0,0,13409000,14021636.363636,25011454.545455,20886090.909091,21511272.727273,23848909.090909,17636818.181818,18209727.272727,26094545.454545,22184545.454545,26031818.181818,20501363.636364,18201363.636364,27844636.363636,17536454.545455,20827545.454545,28030727.272727,12543363.636364,16905000,22268181.818182,17649363.636364,15801000,18602818.181818,27472454.545455,24024545.454545,23541545.454545,21532181.818182,23731818.181818,15349363.636364,17296000,15259454.545455,26073636.363636,20645636.363636,23363818.181818,16380181.818182,11324363.636364,17149636.363636,25465181.818182,11531363.636364,20547363.636364,14326909.090909
BroomsBarn,2022-05-02,2022-05-21T00:00:00Z,629907.27272727,0,1116545.4545455,0,0,0,0,0,0,0,0,0,671181.81818182,552000,560363.63636364,817545.45454545,909545.45454545,1116545.4545455,926272.72727273,445363.63636364,911636.36363636,715090.90909091,970181.81818182,453727.27272727,892818.18181818,1091454.5454545,913727.27272727,677454.54545455,1097727.2727273,863545.45454545,447454.54545455,487181.81818182,853090.90909091,899090.90909091,834272.72727273,1074727.2727273,817545.45454545,899090.90909091,788272.72727273,1007818.1818182,828000,882363.63636364,631454.54545455,1039181.8181818,497636.36363636,779909.09090909,600090.90909091,449545.45454545,280181.81818182,943000,397272.72727273,955545.45454545,516454.54545455
BroomsBarn,2022-05-02,2022-05-21T06:00:00Z,842803.63636364,0,1409272.7272727,0,0,0,0,0,0,0,0,0,926272.72727273,499727.27272727,823818.18181818,725545.45454545,608454.54545455,1409272.7272727,1024545.4545455,1340272.7272727,1313090.9090909,1271272.7272727,1329818.1818182,460000,1275454.5454545,1122818.1818182,963909.09090909,1081000,1392545.4545455,1344454.5454545,1267090.9090909,1045454.5454545,1189727.2727273,1210636.3636364,1338181.8181818,1377909.0909091,510181.81818182,1239909.0909091,612636.36363636,1271272.7272727,1315181.8181818,1340272.7272727,401454.54545455,1317272.7272727,556181.81818182,1331909.0909091,725545.45454545,838454.54545455,167272.72727273,1296363.6363636,1403000,936727.27272727,535272.72727273
BroomsBarn,2022-05-02,2022-05-21T12:00:00Z,18091632.727273,0,29276909.090909,0,0,0,0,0,0,0,0,0,20994818.181818,11884727.272727,24584909.090909,13839727.272727,18021545.454545,29276909.090909,20578727.272727,22462636.363636,27627181.818182,16141818.181818,26447909.090909,15786363.636364,29034363.636364,27531000,15792636.363636,14734636.363636,28718636.363636,28532545.454545,26132181.818182,17843818.181818,26393545.454545,19468454.545455,27491272.727273,27945000,15715272.727273,20894454.545455,21546818.181818,24099818.181818,27740090.909091,26803363.636364,22734454.545455,28229363.636364,18295454.545455,26648636.363636,18393727.272727,21686909.090909,9952727.2727273,23869818.181818,26450000,24446909.090909,9808454.5454545
BroomsBarn,2022-05-02,2022-05-21T18:00:00Z,17036100,0,28476090.909091,0,0,0,0,0,0,0,0,0,15303363.636364,15769636.363636,24963363.636364,21774727.272727,21461090.909091,28476090.909091,17753909.090909,16371818.181818,26437454.545455,15251090.909091,18140727.272727,18025727.272727,24768909.090909,21649272.727273,19926363.636364,14414727.272727,27618818.181818,27487090.909091,23393090.909091,23115000,13066090.909091,16511909.090909,17421454.545455,25975363.636364,23871909.090909,20990636.363636,24534727.272727,24570272.727273,26943454.545455,25509090.909091,23328272.727273,27370000,12401181.818182,22416636.363636,13666181.818182,27763090.909091,10329090.909091,16290272.727273,21701545.454545,24455272.727273,10586272.727273
BroomsBarn,2022-05-02,2022-05-22T00:00:00Z,675363.63636364,0,1179272.7272727,0,0,0,0,0,0,0,0,0,677454.54545455,788272.72727273,775727.27272727,1003636.3636364,667000,1179272.7272727,294818.18181818,564545.45454545,1014090.9090909,439090.90909091,972272.72727273,1018272.7272727,1068454.5454545,771545.45454545,750636.36363636,430727.27272727,1070545.4545455,1068454.5454545,660727.27272727,819636.36363636,568727.27272727,731818.18181818,566636.36363636,909545.45454545,1047545.4545455,838454.54545455,876090.90909091,1005727.2727273,1076818.1818182,1099818.1818182,1070545.4545455,1068454.5454545,907454.54545455,857272.72727273,943000,1066363.6363636,374272.72727273,876090.90909091,516454.54545455,953454.54545455,378454.54545455
BroomsBarn,2022-05-02,2022-05-22T06:00:00Z,866932.72727273,0,1474090.9090909,0,0,0,0,0,0,0,0,0,1296363.6363636,1380000,660727.27272727,1298454.5454545,698363.63636364,1001545.4545455,1440636.3636364,1325636.3636364,1049636.3636364,832181.81818182,934636.36363636,1319363.6363636,414000,453727.27272727,784090.90909091,763181.81818182,1369545.4545455,907454.54545455,1106090.9090909,986909.09090909,1474090.9090909,863545.45454545,1248272.7272727,1292181.8181818,1434363.6363636,978545.45454545,995272.72727273,1216909.0909091,1020363.6363636,1256636.3636364,1430181.8181818,886545.45454545,1294272.7272727,1298454.5454545,970181.81818182,1279636.3636364,1229454.5454545,1005727.2727273,401454.54545455,1438545.4545455,309454.54545455
BroomsBarn,2022-05-02,2022-05-22T12:00:00Z,17777243.636364,0,29310363.636364,0,0,0,0,0,0,0,0,0,24112363.636364,28718636.363636,18124000,22128090.909091,14782727.272727,22726090.909091,24403000,23196545.454545,19133909.090909,23405636.363636,24610000,20488818.181818,8181727.2727273,11385000,19606454.545455,19209181.818182,25320909.090909,26274363.636364,19642000,19196636.363636,27041727.272727,16656181.818182,26017181.818182,27313545.454545,25812272.727273,21988000,25300000,23782000,20158454.545455,27545636.363636,28538818.181818,16388545.454545,25509090.909091,28016090.909091,21017818.181818,25778818.181818,26301545.454545,8947000,15899272.727273,29310363.636364,6893727.2727273
BroomsBarn,2022-05-02,2022-05-22T18:00:00Z,16230263.636364,0,28129000,0,0,0,0,0,0,0,0,0,20242090.909091,24858818.181818,21180909.090909,16532818.181818,21421363.636364,27848818.181818,21400454.545455,16815090.909091,20244181.818182,21454818.181818,19558363.636364,15476909.090909,14726272.727273,14452363.636364,19836454.545455,18747090.909091,22021454.545455,17768545.454545,12323818.181818,16497272.727273,21101454.545455,16072818.181818,20413545.454545,26519000,22362272.727273,27158818.181818,25856181.818182,16501454.545455,16944727.272727,18136545.454545,28129000,20049727.272727,20825454.545455,27453636.363636,22220090.909091,18659272.727273,12215090.909091,3119636.3636364,23096181.818182,27746363.636364,13524000
BroomsBarn,2022-05-02,2022-05-23T00:00:00Z,665369.09090909,0,1193909.0909091,0,0,0,0,0,0,0,0,0,924181.81818182,876090.90909091,606363.63636364,723454.54545455,696272.72727273,1193909.0909091,899090.90909091,761090.90909091,767363.63636364,792454.54545455,909545.45454545,487181.81818182,227909.09090909,959727.27272727,600090.90909091,976454.54545455,869818.18181818,1085181.8181818,547818.18181818,913727.27272727,704636.36363636,897000,869818.18181818,1066363.6363636,1009909.0909091,1127000,1068454.5454545,710909.09090909,777818.18181818,897000,1183454.5454545,334545.45454545,700454.54545455,1089363.6363636,884454.54545455,861454.54545455,376363.63636364,167272.72727273,892818.18181818,1070545.4545455,761090.90909091
BroomsBarn,2022-05-02,2022-05-23T06:00:00Z,821392.72727273,0,1463636.3636364,0,0,0,0,0,0,0,0,0,1380000,807090.90909091,1375818.1818182,978545.45454545,497636.36363636,1463636.3636364,1181363.6363636,1204363.6363636,1321454.5454545,1162545.4545455,978545.45454545,759000,807090.90909091,637727.27272727,817545.45454545,1323545.4545455,637727.27272727,654454.54545455,1058000,1377909.0909091,292727.27272727,1009909.0909091,1421818.1818182,1279636.3636364,1321454.5454545,1457363.6363636,1352818.1818182,600090.90909091,1331909.0909091,1273363.6363636,1453181.8181818,196545.45454545,1256636.3636364,656545.45454545,855181.81818182,966000,192363.63636364,493454.54545455,319909.09090909,1459454.5454545,1455272.7272727
BroomsBarn,2022-05-02,2022-05-23T12:00:00Z,16216463.636364,0,29391909.090909,0,0,0,0,0,0,0,0,0,28400818.181818,9982000,18389545.454545,19455909.090909,9860727.2727273,28674727.272727,19817636.363636,26117545.454545,24049636.363636,23307363.636364,20235818.181818,16863181.818182,19271909.090909,13657818.181818,19763272.727273,25249818.181818,16829727.272727,9925545.4545455,24871363.636364,26427000,8328090.9090909,24948727.272727,24436454.545455,18178363.636364,24982181.818182,28695636.363636,27767272.727273,16635272.727273,17601272.727273,21649272.727273,29391909.090909,4464090.9090909,21475727.272727,19110909.090909,13348363.636364,21015727.272727,4372090.9090909,13268909.090909,12992909.090909,29260181.818182,27748454.545455
BroomsBarn,2022-05-02,2022-05-23T18:00:00Z,16144118.181818,0,28490727.272727,0,0,0,0,0,0,0,0,0,26077818.181818,8106454.5454545,19535363.636364,24030818.181818,13521909.090909,27278000,21695272.727273,25264454.545455,15451818.181818,21684818.181818,19154818.181818,15913909.090909,19188272.727273,15577272.727273,19077454.545455,24545181.818182,22278636.363636,14437727.272727,18186727.272727,27294727.272727,17362909.090909,19219636.363636,16877818.181818,19629454.545455,22868272.727273,27627181.818182,22905909.090909,20089454.545455,17162181.818182,10807909.090909,28490727.272727,12438818.181818,22149000,24919454.545455,16382272.727273,17783181.818182,5668454.5454545,19968181.818182,17517636.363636,28411272.727273,20624727.272727
BroomsBarn,2022-05-02,2022-05-24T00:00:00Z,643790.90909091,0,1187636.3636364,0,0,0,0,0,0,0,0,0,690000,276000,1106090.9090909,1005727.2727273,409818.18181818,1116545.4545455,382636.36363636,1070545.4545455,416090.90909091,723454.54545455,746454.54545455,564545.45454545,1039181.8181818,445363.63636364,455818.18181818,819636.36363636,1118636.3636364,742272.72727273,997363.63636364,1122818.1818182,1012000,633545.45454545,867727.27272727,403545.45454545,1091454.5454545,1091454.5454545,832181.81818182,909545.45454545,746454.54545455,495545.45454545,1187636.3636364,702545.45454545,928363.63636364,1009909.0909091,838454.54545455,656545.45454545,200727.27272727,777818.18181818,748545.45454545,1139545.4545455,667000
BroomsBarn,2022-05-02,2022-05-24T06:00:00Z,832683.63636364,0,1465727.2727273,0,0,0,0,0,0,0,0,0,853090.90909091,1173000,1359090.9090909,1139545.4545455,1451090.9090909,1465727.2727273,267636.36363636,1235727.2727273,1342363.6363636,911636.36363636,1181363.6363636,1281727.2727273,907454.54545455,1235727.2727273,1317272.7272727,1049636.3636364,1028727.2727273,769454.54545455,742272.72727273,706727.27272727,263454.54545455,267636.36363636,1413454.5454545,1411363.6363636,1177181.8181818,744363.63636364,1175090.9090909,1455272.7272727,305272.72727273,1377909.0909091,1375818.1818182,1252454.5454545,899090.90909091,1426000,1246181.8181818,227909.09090909,280181.81818182,840545.45454545,1354909.0909091,422363.63636364,1298454.5454545
BroomsBarn,2022-05-02,2022-05-24T12:00:00Z,16042290.909091,0,29072000,0,0,0,0,0,0,0,0,0,23031363.636364,17170545.454545,27825818.181818,17201909.090909,13779090.909091,28877545.454545,18075909.090909,19491454.545455,24168818.181818,10807909.090909,24875545.454545,24507545.454545,20743909.090909,18247363.636364,22161545.454545,21423454.545455,19665000,18686454.545455,6356363.6363636,24041272.727273,8150363.6363636,7491727.2727273,25536272.727273,24108181.818182,21308454.545455,19186181.818182,24112363.636364,29072000,6979454.5454545,24191818.181818,28005636.363636,23606363.636364,16946818.181818,27844636.363636,22314181.818182,8413818.1818182,7422727.2727273,19253090.909091,22220090.909091,12342636.363636,22468909.090909
BroomsBarn,2022-05-02,2022-05-24T18:00:00Z,15433125.454545,0,28490727.272727,0,0,0,0,0,0,0,0,0,14071818.181818,21017818.181818,24850454.545455,15604454.545455,16227545.454545,27712909.090909,22245181.818182,19955636.363636,25233090.909091,18780545.454545,25067909.090909,21461090.909091,21157909.090909,12894636.363636,7109090.9090909,24423909.090909,20127090.909091,19673363.636364,6044818.1818182,27595818.181818,9829363.6363636,10580000,26312000,20505545.454545,23598000,25174545.454545,16677090.909091,28490727.272727,6749454.5454545,16225454.545455,26669545.454545,17312727.272727,21850000,24101909.090909,12957363.636364,24549363.636364,9482272.7272727,16750272.727273,11554363.636364,15372363.636364,15658818.181818
BroomsBarn,2022-05-02,2022-05-25T00:00:00Z,675907.27272727,0,1229454.5454545,0,0,0,0,0,0,0,0,0,696272.72727273,704636.36363636,1062181.8181818,353363.63636364,966000,1168818.1818182,752727.27272727,926272.72727273,1150000,1041272.7272727,1039181.8181818,861454.54545455,365909.09090909,309454.54545455,292727.27272727,1104000,855181.81818182,1018272.7272727,625181.81818182,1158363.6363636,863545.45454545,418181.81818182,1189727.2727273,759000,1135363.6363636,1177181.8181818,589636.36363636,1229454.5454545,305272.72727273,999454.54545455,911636.36363636,976454.54545455,1108181.8181818,654454.54545455,733909.09090909,1110272.7272727,282272.72727273,943000,917909.09090909,635636.36363636,403545.45454545
BroomsBarn,2022-05-02,2022-05-25T06:00:00Z,813405.45454545,0,1528454.5454545,0,0,0,0,0,0,0,0,0,1242000,1170909.0909091,1032909.0909091,1145818.1818182,1459454.5454545,1449000,920000,1405090.9090909,1463636.3636364,1469909.0909091,376363.63636364,1357000,253000,997363.63636364,253000,966000,163090.90909091,1319363.6363636,1039181.8181818,1480363.6363636,984818.18181818,445363.63636364,1472000,963909.09090909,1472000,1384181.8181818,560363.63636364,1528454.5454545,213272.72727273,1127000,1315181.8181818,907454.54545455,932545.45454545,1200181.8181818,1340272.7272727,888636.36363636,322000,995272.72727273,564545.45454545,577090.90909091,512272.72727273
